start_station_id,end_station_id,start_station_name,end_station_name,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,count
1024,1744,Meadow Place,Morningside Road,55.94024,-3.19464,55.92799,-3.20975,1
1024,1748,Meadow Place,Colinton Road,55.94024,-3.19464,55.93342,-3.2124,1
1024,1749,Meadow Place,Dean Street,55.94024,-3.19464,55.95728,-3.21429,2
1024,1757,Meadow Place,Meggetland,55.94024,-3.19464,55.92759,-3.23367,1
1024,1765,Meadow Place,Haymarket Terrace,55.94024,-3.19464,55.94606,-3.22302,1
1024,1808,Meadow Place,Gorgie Road,55.94024,-3.19464,55.93874,-3.22991,1
1024,1818,Meadow Place,Dynamic Earth,55.94024,-3.19464,55.95109,-3.17572,2
1024,1823,Meadow Place,Boroughmuir,55.94024,-3.19464,55.94007,-3.21534,2
1025,248,Dundee Terrace,Bristo Square,55.93971,-3.22059,55.94583,-3.18905,1
1025,249,Dundee Terrace,Fountainbridge,55.93971,-3.22059,55.94336,-3.20925,1
1025,253,Dundee Terrace,Kings Building 2,55.93971,-3.22059,55.9232,-3.17165,1
1025,265,Dundee Terrace,Meadows East,55.93971,-3.22059,55.93981,-3.18274,2
1025,289,Dundee Terrace,Castle Street,55.93971,-3.22059,55.9515,-3.20318,2
1025,296,Dundee Terrace,Castle Terrace,55.93971,-3.22059,55.94677,-3.20204,1
1025,358,Dundee Terrace,Leith Walk,55.93971,-3.22059,55.96504,-3.17669,2
1025,1025,Dundee Terrace,Dundee Terrace,55.93971,-3.22059,55.93971,-3.22059,4
1025,1039,Dundee Terrace,Lothian Road,55.93971,-3.22059,55.94741,-3.20577,1
1025,1092,Dundee Terrace,Dalry Road Lidl,55.93971,-3.22059,55.94179,-3.22242,1
1025,1756,Dundee Terrace,Western General Hospital,55.93971,-3.22059,55.96284,-3.23414,1
1025,1799,Dundee Terrace,Murrayfield,55.93971,-3.22059,55.94479,-3.24367,1
1025,1808,Dundee Terrace,Gorgie Road,55.93971,-3.22059,55.93874,-3.22991,3
1025,1823,Dundee Terrace,Boroughmuir,55.93971,-3.22059,55.94007,-3.21534,1
1028,248,Hunter Square,Bristo Square,55.9498,-3.1878,55.94583,-3.18905,1
1028,285,Hunter Square,Ocean Terminal,55.9498,-3.1878,55.98129,-3.17635,1
1028,1754,Hunter Square,Murrayfield Tram,55.9498,-3.1878,55.94191,-3.2378,1
1028,1766,Hunter Square,Balgreen Road,55.9498,-3.1878,55.93894,-3.25111,1
1028,1818,Hunter Square,Dynamic Earth,55.9498,-3.1878,55.95109,-3.17572,3
1028,1824,Hunter Square,Duke Street,55.9498,-3.1878,55.96901,-3.16739,1
1038,262,South Trinity Road,Canonmills,55.97133,-3.20796,55.9628,-3.19628,1
1038,1038,South Trinity Road,South Trinity Road,55.97133,-3.20796,55.97133,-3.20796,2
1038,1055,South Trinity Road,Roseburn Street,55.97133,-3.20796,55.94443,-3.2345,1
1038,1726,South Trinity Road,Simon Square,55.97133,-3.20796,55.94486,-3.18259,1
1038,1727,South Trinity Road,Causewayside,55.97133,-3.20796,55.93651,-3.18017,1
1038,1728,South Trinity Road,Portobello - Kings Road,55.97133,-3.20796,55.95792,-3.11833,1
1038,1737,South Trinity Road,Inverleith Row,55.97133,-3.20796,55.96412,-3.20209,1
1038,1821,South Trinity Road,Drumsheugh Place,55.97133,-3.20796,55.95159,-3.21235,1
1039,248,Lothian Road,Bristo Square,55.94741,-3.20577,55.94583,-3.18905,1
1039,250,Lothian Road,Victoria Quay,55.94741,-3.20577,55.97762,-3.17413,1
1039,259,Lothian Road,St Andrew Square,55.94741,-3.20577,55.95491,-3.19244,1
1039,264,Lothian Road,Pollock Halls,55.94741,-3.20577,55.94008,-3.17175,1
1039,358,Lothian Road,Leith Walk,55.94741,-3.20577,55.96504,-3.17669,3
1039,1025,Lothian Road,Dundee Terrace,55.94741,-3.20577,55.93971,-3.22059,1
1039,1038,Lothian Road,South Trinity Road,55.94741,-3.20577,55.97133,-3.20796,1
1039,1091,Lothian Road,Holyrood Road,55.94741,-3.20577,55.94956,-3.18041,1
1039,1728,Lothian Road,Portobello - Kings Road,55.94741,-3.20577,55.95792,-3.11833,1
1039,1738,Lothian Road,Wester Coates Terrace,55.94741,-3.20577,55.94565,-3.23185,1
1039,1752,Lothian Road,IGMM - Western General,55.94741,-3.20577,55.96264,-3.23192,1
1039,1757,Lothian Road,Meggetland,55.94741,-3.20577,55.92759,-3.23367,1
1039,1763,Lothian Road,Comely Bank Road,55.94741,-3.20577,55.95941,-3.21566,1
1039,1808,Lothian Road,Gorgie Road,55.94741,-3.20577,55.93874,-3.22991,1
1039,1818,Lothian Road,Dynamic Earth,55.94741,-3.20577,55.95109,-3.17572,2
1039,1824,Lothian Road,Duke Street,55.94741,-3.20577,55.96901,-3.16739,1
1039,2259,Lothian Road,Leith Walk North,55.94741,-3.20577,55.96792,-3.17359,2
1042,1052,Kings Buildings - Murchison House,Surgeons Hall,55.92446,-3.17873,55.94664,-3.18547,1
1050,289,EICC,Castle Street,55.94607,-3.2104,55.9515,-3.20318,1
1050,1091,EICC,Holyrood Road,55.94607,-3.2104,55.94956,-3.18041,1
1050,1765,EICC,Haymarket Terrace,55.94607,-3.2104,55.94606,-3.22302,1
1050,1860,EICC,Ingliston Park & Ride,55.94607,-3.2104,55.93879,-3.35556,1
1051,171,Warrender Park Road,George Square,55.93837,-3.19803,55.94308,-3.18831,1
1051,252,Warrender Park Road,Kings Buildings 1,55.93837,-3.19803,55.92419,-3.17383,1
1051,265,Warrender Park Road,Meadows East,55.93837,-3.19803,55.93981,-3.18274,2
1051,285,Warrender Park Road,Ocean Terminal,55.93837,-3.19803,55.98129,-3.17635,1
1051,1753,Warrender Park Road,Waitrose Comely Bank,55.93837,-3.19803,55.95954,-3.22343,1
1051,1823,Warrender Park Road,Boroughmuir,55.93837,-3.19803,55.94007,-3.21534,2
1052,183,Surgeons Hall,Waverley Bridge,55.94664,-3.18547,55.95198,-3.19189,1
1052,225,Surgeons Hall,Waverley Court,55.94664,-3.18547,55.95173,-3.18418,3
