start_station_id,end_station_id,start_station_name,end_station_name,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,count
260,252,Lauriston Place,Kings Buildings 1,55.94477,-3.19727,55.92419,-3.17383,1
260,258,Lauriston Place,Stockbridge,55.94477,-3.19727,55.95857,-3.20807,3
260,260,Lauriston Place,Lauriston Place,55.94477,-3.19727,55.94477,-3.19727,3
260,265,Lauriston Place,Meadows East,55.94477,-3.19727,55.93981,-3.18274,6
260,1017,Lauriston Place,Crichton Street,55.94477,-3.19727,55.94478,-3.18691,1
260,1024,Lauriston Place,Meadow Place,55.94477,-3.19727,55.94024,-3.19464,3
260,1025,Lauriston Place,Dundee Terrace,55.94477,-3.19727,55.93971,-3.22059,1
260,1039,Lauriston Place,Lothian Road,55.94477,-3.19727,55.94741,-3.20577,1
260,1052,Lauriston Place,Surgeons Hall,55.94477,-3.19727,55.94664,-3.18547,1
260,1092,Lauriston Place,Dalry Road Lidl,55.94477,-3.19727,55.94179,-3.22242,2
260,1096,Lauriston Place,West Crosscauseway,55.94477,-3.19727,55.94384,-3.18495,1
260,1102,Lauriston Place,Haymarket Station,55.94477,-3.19727,55.94557,-3.21818,2
260,1721,Lauriston Place,Tollcross,55.94477,-3.19727,55.94425,-3.2031,1
260,1727,Lauriston Place,Causewayside,55.94477,-3.19727,55.93651,-3.18017,1
260,1728,Lauriston Place,Portobello - Kings Road,55.94477,-3.19727,55.95792,-3.11833,2
260,1744,Lauriston Place,Morningside Road,55.94477,-3.19727,55.92799,-3.20975,10
260,1765,Lauriston Place,Haymarket Terrace,55.94477,-3.19727,55.94606,-3.22302,1
260,1767,Lauriston Place,Bruntsfield Links,55.94477,-3.19727,55.93712,-3.20643,1
260,1770,Lauriston Place,Ellersly Road,55.94477,-3.19727,55.94505,-3.25088,2
260,1814,Lauriston Place,Abbeyhill,55.94477,-3.19727,55.95525,-3.17222,3
260,1870,Lauriston Place,Hawes Pier,55.94477,-3.19727,55.99053,-3.3856,1
260,2268,Lauriston Place,Picardy Place,55.94477,-3.19727,55.95654,-3.18625,3
262,250,Canonmills,Victoria Quay,55.9628,-3.19628,55.97762,-3.17413,5
262,253,Canonmills,Kings Building 2,55.9628,-3.19628,55.9232,-3.17165,1
262,254,Canonmills,Kings Building 3,55.9628,-3.19628,55.92348,-3.17538,2
262,256,Canonmills,St Andrews House,55.9628,-3.19628,55.95316,-3.18168,1
262,258,Canonmills,Stockbridge,55.9628,-3.19628,55.95857,-3.20807,1
262,259,Canonmills,St Andrew Square,55.9628,-3.19628,55.95491,-3.19244,1
262,262,Canonmills,Canonmills,55.9628,-3.19628,55.9628,-3.19628,4
262,285,Canonmills,Ocean Terminal,55.9628,-3.19628,55.98129,-3.17635,1
262,358,Canonmills,Leith Walk,55.9628,-3.19628,55.96504,-3.17669,1
262,1038,Canonmills,South Trinity Road,55.9628,-3.19628,55.97133,-3.20796,3
262,1050,Canonmills,EICC,55.9628,-3.19628,55.94607,-3.2104,1
262,1720,Canonmills,Dundas Street,55.9628,-3.19628,55.96076,-3.20128,1
262,1722,Canonmills,Cramond Foreshore,55.9628,-3.19628,55.98003,-3.30064,3
262,1730,Canonmills,East London Street,55.9628,-3.19628,55.95995,-3.1872,1
262,1743,Canonmills,Logie Green Road,55.9628,-3.19628,55.96406,-3.1957,1
262,1745,Canonmills,Scotland Street,55.9628,-3.19628,55.96038,-3.19547,2
262,1756,Canonmills,Western General Hospital,55.9628,-3.19628,55.96284,-3.23414,3
262,1764,Canonmills,Craigleith Road,55.9628,-3.19628,55.95658,-3.23794,1
262,1765,Canonmills,Haymarket Terrace,55.9628,-3.19628,55.94606,-3.22302,1
262,1769,Canonmills,Brunswick Place,55.9628,-3.19628,55.96085,-3.18099,3
262,1824,Canonmills,Duke Street,55.9628,-3.19628,55.96901,-3.16739,1
262,2259,Canonmills,Leith Walk North,55.9628,-3.19628,55.96792,-3.17359,1
264,171,Pollock Halls,George Square,55.94008,-3.17175,55.94308,-3.18831,2
264,183,Pollock Halls,Waverley Bridge,55.94008,-3.17175,55.95198,-3.19189,1
264,189,Pollock Halls,City Chambers,55.94008,-3.17175,55.95011,-3.19026,3
264,248,Pollock Halls,Bristo Square,55.94008,-3.17175,55.94583,-3.18905,3
264,250,Pollock Halls,Victoria Quay,55.94008,-3.17175,55.97762,-3.17413,1
264,253,Pollock Halls,Kings Building 2,55.94008,-3.17175,55.9232,-3.17165,4
264,254,Pollock Halls,Kings Building 3,55.94008,-3.17175,55.92348,-3.17538,1
264,259,Pollock Halls,St Andrew Square,55.94008,-3.17175,55.95491,-3.19244,1
264,264,Pollock Halls,Pollock Halls,55.94008,-3.17175,55.94008,-3.17175,21
264,265,Pollock Halls,Meadows East,55.94008,-3.17175,55.93981,-3.18274,5
264,1017,Pollock Halls,Crichton Street,55.94008,-3.17175,55.94478,-3.18691,2
264,1024,Pollock Halls,Meadow Place,55.94008,-3.17175,55.94024,-3.19464,1
264,1028,Pollock Halls,Hunter Square,55.94008,-3.17175,55.9498,-3.1878,3
264,1039,Pollock Halls,Lothian Road,55.94008,-3.17175,55.94741,-3.20577,2
264,1052,Pollock Halls,Surgeons Hall,55.94008,-3.17175,55.94664,-3.18547,4
264,1090,Pollock Halls,Hillside Crescent,55.94008,-3.17175,55.95787,-3.17589,1
264,1091,Pollock Halls,Holyrood Road,55.94008,-3.17175,55.94956,-3.18041,7
264,1093,Pollock Halls,Belford Road,55.94008,-3.17175,55.95197,-3.22612,1
264,1096,Pollock Halls,West Crosscauseway,55.94008,-3.17175,55.94384,-3.18495,3
264,1721,Pollock Halls,Tollcross,55.94008,-3.17175,55.94425,-3.2031,2
264,1726,Pollock Halls,Simon Square,55.94008,-3.17175,55.94486,-3.18259,5
264,1728,Pollock Halls,Portobello - Kings Road,55.94008,-3.17175,55.95792,-3.11833,10
264,1729,Pollock Halls,McDonald Road,55.94008,-3.17175,55.96403,-3.18518,1
264,1731,Pollock Halls,Pleasance Courtyard,55.94008,-3.17175,55.94749,-3.18111,3
264,1743,Pollock Halls,Logie Green Road,55.94008,-3.17175,55.96406,-3.1957,1
264,1748,Pollock Halls,Colinton Road,55.94008,-3.17175,55.93342,-3.2124,3
264,1757,Pollock Halls,Meggetland,55.94008,-3.17175,55.92759,-3.23367,3
264,1767,Pollock Halls,Bruntsfield Links,55.94008,-3.17175,55.93712,-3.20643,1
264,1768,Pollock Halls,Thirlestane Road,55.94008,-3.17175,55.93532,-3.19876,2
264,1769,Pollock Halls,Brunswick Place,55.94008,-3.17175,55.96085,-3.18099,1
264,1798,Pollock Halls,Chambers Street,55.94008,-3.17175,55.9476,-3.18892,1
264,1800,Pollock Halls,Joppa,55.94008,-3.17175,55.94895,-3.09473,1
264,1813,Pollock Halls,Milton Road - Edinburgh College,55.94008,-3.17175,55.94407,-3.09856,2
264,1818,Pollock Halls,Dynamic Earth,55.94008,-3.17175,55.95109,-3.17572,1
264,1824,Pollock Halls,Duke Street,55.94008,-3.17175,55.96901,-3.16739,4
264,2259,Pollock Halls,Leith Walk North,55.94008,-3.17175,55.96792,-3.17359,1
264,2263,Pollock Halls,Musselburgh Lidl,55.94008,-3.17175,55.94388,-3.06675,3
264,2268,Pollock Halls,Picardy Place,55.94008,-3.17175,55.95654,-3.18625,2
265,171,Meadows East,George Square,55.93981,-3.18274,55.94308,-3.18831,5
265,183,Meadows East,Waverley Bridge,55.93981,-3.18274,55.95198,-3.19189,2
265,246,Meadows East,Royal Commonwealth Pool,55.93981,-3.18274,55.939,-3.17392,1
265,247,Meadows East,Charlotte Square,55.93981,-3.18274,55.95234,-3.2071,1
265,248,Meadows East,Bristo Square,55.93981,-3.18274,55.94583,-3.18905,4
265,249,Meadows East,Fountainbridge,55.93981,-3.18274,55.94336,-3.20925,2
265,252,Meadows East,Kings Buildings 1,55.93981,-3.18274,55.92419,-3.17383,3
265,253,Meadows East,Kings Building 2,55.93981,-3.18274,55.9232,-3.17165,5
265,254,Meadows East,Kings Building 3,55.93981,-3.18274,55.92348,-3.17538,2
265,258,Meadows East,Stockbridge,55.93981,-3.18274,55.95857,-3.20807,2
265,260,Meadows East,Lauriston Place,55.93981,-3.18274,55.94477,-3.19727,4
265,264,Meadows East,Pollock Halls,55.93981,-3.18274,55.94008,-3.17175,2
265,265,Meadows East,Meadows East,55.93981,-3.18274,55.93981,-3.18274,10
265,289,Meadows East,Castle Street,55.93981,-3.18274,55.9515,-3.20318,1
265,358,Meadows East,Leith Walk,55.93981,-3.18274,55.96504,-3.17669,2
265,1017,Meadows East,Crichton Street,55.93981,-3.18274,55.94478,-3.18691,5
265,1024,Meadows East,Meadow Place,55.93981,-3.18274,55.94024,-3.19464,18
265,1025,Meadows East,Dundee Terrace,55.93981,-3.18274,55.93971,-3.22059,5
265,1028,Meadows East,Hunter Square,55.93981,-3.18274,55.9498,-3.1878,1
265,1039,Meadows East,Lothian Road,55.93981,-3.18274,55.94741,-3.20577,2
265,1051,Meadows East,Warrender Park Road,55.93981,-3.18274,55.93837,-3.19803,3
265,1052,Meadows East,Surgeons Hall,55.93981,-3.18274,55.94664,-3.18547,6
265,1091,Meadows East,Holyrood Road,55.93981,-3.18274,55.94956,-3.18041,3
265,1092,Meadows East,Dalry Road Lidl,55.93981,-3.18274,55.94179,-3.22242,2
265,1097,Meadows East,Gladstone Terrace,55.93981,-3.18274,55.93796,-3.18502,2
265,1098,Meadows East,Marchmont Crescent,55.93981,-3.18274,55.93643,-3.19415,2
265,1721,Meadows East,Tollcross,55.93981,-3.18274,55.94425,-3.2031,6
265,1726,Meadows East,Simon Square,55.93981,-3.18274,55.94486,-3.18259,2
265,1727,Meadows East,Causewayside,55.93981,-3.18274,55.93651,-3.18017,4
265,1729,Meadows East,McDonald Road,55.93981,-3.18274,55.96403,-3.18518,2
265,1731,Meadows East,Pleasance Courtyard,55.93981,-3.18274,55.94749,-3.18111,10
265,1739,Meadows East,Edinburgh Royal Infirmary,55.93981,-3.18274,55.92122,-3.13908,1
265,1744,Meadows East,Morningside Road,55.93981,-3.18274,55.92799,-3.20975,3
265,1765,Meadows East,Haymarket Terrace,55.93981,-3.18274,55.94606,-3.22302,1
265,1767,Meadows East,Bruntsfield Links,55.93981,-3.18274,55.93712,-3.20643,4
265,1798,Meadows East,Chambers Street,55.93981,-3.18274,55.9476,-3.18892,1
265,1800,Meadows East,Joppa,55.93981,-3.18274,55.94895,-3.09473,2
265,1808,Meadows East,Gorgie Road,55.93981,-3.18274,55.93874,-3.22991,1
265,1814,Meadows East,Abbeyhill,55.93981,-3.18274,55.95525,-3.17222,4
265,1820,Meadows East,Heriot Watt - Student Accommodation,55.93981,-3.18274,55.90841,-3.32878,1
265,1821,Meadows East,Drumsheugh Place,55.93981,-3.18274,55.95159,-3.21235,1
265,1823,Meadows East,Boroughmuir,55.93981,-3.18274,55.94007,-3.21534,9
265,2259,Meadows East,Leith Walk North,55.93981,-3.18274,55.96792,-3.17359,1
265,2268,Meadows East,Picardy Place,55.93981,-3.18274,55.95654,-3.18625,1
285,250,Ocean Terminal,Victoria Quay,55.98129,-3.17635,55.97762,-3.17413,1
285,258,Ocean Terminal,Stockbridge,55.98129,-3.17635,55.95857,-3.20807,1
285,285,Ocean Terminal,Ocean Terminal,55.98129,-3.17635,55.98129,-3.17635,5
285,1756,Ocean Terminal,Western General Hospital,55.98129,-3.17635,55.96284,-3.23414,1
285,1814,Ocean Terminal,Abbeyhill,55.98129,-3.17635,55.95525,-3.17222,1
285,1818,Ocean Terminal,Dynamic Earth,55.98129,-3.17635,55.95109,-3.17572,1
285,2268,Ocean Terminal,Picardy Place,55.98129,-3.17635,55.95654,-3.18625,1
289,249,Castle Street,Fountainbridge,55.9515,-3.20318,55.94336,-3.20925,1
289,250,Castle Street,Victoria Quay,55.9515,-3.20318,55.97762,-3.17413,1
289,258,Castle Street,Stockbridge,55.9515,-3.20318,55.95857,-3.20807,1
289,265,Castle Street,Meadows East,55.9515,-3.20318,55.93981,-3.18274,1
289,289,Castle Street,Castle Street,55.9515,-3.20318,55.9515,-3.20318,1
289,1024,Castle Street,Meadow Place,55.9515,-3.20318,55.94024,-3.19464,1
289,1025,Castle Street,Dundee Terrace,55.9515,-3.20318,55.93971,-3.22059,1
289,1091,Castle Street,Holyrood Road,55.9515,-3.20318,55.94956,-3.18041,1
289,1092,Castle Street,Dalry Road Lidl,55.9515,-3.20318,55.94179,-3.22242,2
289,1720,Castle Street,Dundas Street,55.9515,-3.20318,55.96076,-3.20128,1
289,1725,Castle Street,Edinburgh Zoo,55.9515,-3.20318,55.94212,-3.26929,2
289,1727,Castle Street,Causewayside,55.9515,-3.20318,55.93651,-3.18017,1
289,1748,Castle Street,Colinton Road,55.9515,-3.20318,55.93342,-3.2124,1
289,1757,Castle Street,Meggetland,55.9515,-3.20318,55.92759,-3.23367,1
289,1765,Castle Street,Haymarket Terrace,55.9515,-3.20318,55.94606,-3.22302,2
289,1767,Castle Street,Bruntsfield Links,55.9515,-3.20318,55.93712,-3.20643,1
289,1770,Castle Street,Ellersly Road,55.9515,-3.20318,55.94505,-3.25088,3
289,1808,Castle Street,Gorgie Road,55.9515,-3.20318,55.93874,-3.22991,1
289,2268,Castle Street,Picardy Place,55.9515,-3.20318,55.95654,-3.18625,1
296,183,Castle Terrace,Waverley Bridge,55.94677,-3.20204,55.95198,-3.19189,1
296,246,Castle Terrace,Royal Commonwealth Pool,55.94677,-3.20204,55.939,-3.17392,2
296,248,Castle Terrace,Bristo Square,55.94677,-3.20204,55.94583,-3.18905,1
296,249,Castle Terrace,Fountainbridge,55.94677,-3.20204,55.94336,-3.20925,1
296,250,Castle Terrace,Victoria Quay,55.94677,-3.20204,55.97762,-3.17413,1
296,253,Castle Terrace,Kings Building 2,55.94677,-3.20204,55.9232,-3.17165,1
296,258,Castle Terrace,Stockbridge,55.94677,-3.20204,55.95857,-3.20807,1
296,260,Castle Terrace,Lauriston Place,55.94677,-3.20204,55.94477,-3.19727,1
296,264,Castle Terrace,Pollock Halls,55.94677,-3.20204,55.94008,-3.17175,2
296,265,Castle Terrace,Meadows East,55.94677,-3.20204,55.93981,-3.18274,1
296,296,Castle Terrace,Castle Terrace,55.94677,-3.20204,55.94677,-3.20204,1
296,1091,Castle Terrace,Holyrood Road,55.94677,-3.20204,55.94956,-3.18041,2
296,1092,Castle Terrace,Dalry Road Lidl,55.94677,-3.20204,55.94179,-3.22242,2
296,1728,Castle Terrace,Portobello - Kings Road,55.94677,-3.20204,55.95792,-3.11833,2
296,1731,Castle Terrace,Pleasance Courtyard,55.94677,-3.20204,55.94749,-3.18111,1
296,1737,Castle Terrace,Inverleith Row,55.94677,-3.20204,55.96412,-3.20209,1
296,1743,Castle Terrace,Logie Green Road,55.94677,-3.20204,55.96406,-3.1957,2
296,1767,Castle Terrace,Bruntsfield Links,55.94677,-3.20204,55.93712,-3.20643,1
296,1768,Castle Terrace,Thirlestane Road,55.94677,-3.20204,55.93532,-3.19876,1
296,1798,Castle Terrace,Chambers Street,55.94677,-3.20204,55.9476,-3.18892,1
296,1814,Castle Terrace,Abbeyhill,55.94677,-3.20204,55.95525,-3.17222,1
296,1818,Castle Terrace,Dynamic Earth,55.94677,-3.20204,55.95109,-3.17572,1
296,2259,Castle Terrace,Leith Walk North,55.94677,-3.20204,55.96792,-3.17359,1
296,2268,Castle Terrace,Picardy Place,55.94677,-3.20204,55.95654,-3.18625,1
349,250,Orchard Brae House,Victoria Quay,55.95508,-3.22363,55.97762,-3.17413,1
349,1039,Orchard Brae House,Lothian Road,55.95508,-3.22363,55.94741,-3.20577,1
349,1765,Orchard Brae House,Haymarket Terrace,55.95508,-3.22363,55.94606,-3.22302,1
349,1821,Orchard Brae House,Drumsheugh Place,55.95508,-3.22363,55.95159,-3.21235,1
358,183,Leith Walk,Waverley Bridge,55.96504,-3.17669,55.95198,-3.19189,1
358,246,Leith Walk,Royal Commonwealth Pool,55.96504,-3.17669,55.939,-3.17392,1
358,254,Leith Walk,Kings Building 3,55.96504,-3.17669,55.92348,-3.17538,2
358,258,Leith Walk,Stockbridge,55.96504,-3.17669,55.95857,-3.20807,3
358,259,Leith Walk,St Andrew Square,55.96504,-3.17669,55.95491,-3.19244,1
358,262,Leith Walk,Canonmills,55.96504,-3.17669,55.9628,-3.19628,1
358,358,Leith Walk,Leith Walk,55.96504,-3.17669,55.96504,-3.17669,7
358,1019,Leith Walk,Grassmarket,55.96504,-3.17669,55.9471,-3.19725,1
358,1055,Leith Walk,Roseburn Street,55.96504,-3.17669,55.94443,-3.2345,1
358,1090,Leith Walk,Hillside Crescent,55.96504,-3.17669,55.95787,-3.17589,3
358,1102,Leith Walk,Haymarket Station,55.96504,-3.17669,55.94557,-3.21818,1
358,1720,Leith Walk,Dundas Street,55.96504,-3.17669,55.96076,-3.20128,1
358,1728,Leith Walk,Portobello - Kings Road,55.96504,-3.17669,55.95792,-3.11833,2
358,1729,Leith Walk,McDonald Road,55.96504,-3.17669,55.96403,-3.18518,1
358,1730,Leith Walk,East London Street,55.96504,-3.17669,55.95995,-3.1872,2
358,1737,Leith Walk,Inverleith Row,55.96504,-3.17669,55.96412,-3.20209,2
358,1753,Leith Walk,Waitrose Comely Bank,55.96504,-3.17669,55.95954,-3.22343,1
358,1765,Leith Walk,Haymarket Terrace,55.96504,-3.17669,55.94606,-3.22302,2
358,1769,Leith Walk,Brunswick Place,55.96504,-3.17669,55.96085,-3.18099,2
358,1814,Leith Walk,Abbeyhill,55.96504,-3.17669,55.95525,-3.17222,1
358,1824,Leith Walk,Duke Street,55.96504,-3.17669,55.96901,-3.16739,7
358,2259,Leith Walk,Leith Walk North,55.96504,-3.17669,55.96792,-3.17359,2
358,2268,Leith Walk,Picardy Place,55.96504,-3.17669,55.95654,-3.18625,5
1017,252,Crichton Street,Kings Buildings 1,55.94478,-3.18691,55.92419,-3.17383,1
1017,253,Crichton Street,Kings Building 2,55.94478,-3.18691,55.9232,-3.17165,1
1017,262,Crichton Street,Canonmills,55.94478,-3.18691,55.9628,-3.19628,2
1017,264,Crichton Street,Pollock Halls,55.94478,-3.18691,55.94008,-3.17175,3
1017,265,Crichton Street,Meadows East,55.94478,-3.18691,55.93981,-3.18274,2
1017,358,Crichton Street,Leith Walk,55.94478,-3.18691,55.96504,-3.17669,2
1017,1017,Crichton Street,Crichton Street,55.94478,-3.18691,55.94478,-3.18691,1
1017,1024,Crichton Street,Meadow Place,55.94478,-3.18691,55.94024,-3.19464,4
1017,1025,Crichton Street,Dundee Terrace,55.94478,-3.18691,55.93971,-3.22059,2
1017,1051,Crichton Street,Warrender Park Road,55.94478,-3.18691,55.93837,-3.19803,3
1017,1720,Crichton Street,Dundas Street,55.94478,-3.18691,55.96076,-3.20128,2
1017,1721,Crichton Street,Tollcross,55.94478,-3.18691,55.94425,-3.2031,2
1017,1729,Crichton Street,McDonald Road,55.94478,-3.18691,55.96403,-3.18518,1
1017,1748,Crichton Street,Colinton Road,55.94478,-3.18691,55.93342,-3.2124,1
1017,1753,Crichton Street,Waitrose Comely Bank,55.94478,-3.18691,55.95954,-3.22343,1
1017,1756,Crichton Street,Western General Hospital,55.94478,-3.18691,55.96284,-3.23414,1
1017,1763,Crichton Street,Comely Bank Road,55.94478,-3.18691,55.95941,-3.21566,3
1017,1764,Crichton Street,Craigleith Road,55.94478,-3.18691,55.95658,-3.23794,1
1017,1808,Crichton Street,Gorgie Road,55.94478,-3.18691,55.93874,-3.22991,1
1017,1814,Crichton Street,Abbeyhill,55.94478,-3.18691,55.95525,-3.17222,1
1017,1821,Crichton Street,Drumsheugh Place,55.94478,-3.18691,55.95159,-3.21235,3
1017,1824,Crichton Street,Duke Street,55.94478,-3.18691,55.96901,-3.16739,1
1017,2268,Crichton Street,Picardy Place,55.94478,-3.18691,55.95654,-3.18625,2
1019,253,Grassmarket,Kings Building 2,55.9471,-3.19725,55.9232,-3.17165,2
1019,259,Grassmarket,St Andrew Square,55.9471,-3.19725,55.95491,-3.19244,1
1019,262,Grassmarket,Canonmills,55.9471,-3.19725,55.9628,-3.19628,1
1019,285,Grassmarket,Ocean Terminal,55.9471,-3.19725,55.98129,-3.17635,2
1019,289,Grassmarket,Castle Street,55.9471,-3.19725,55.9515,-3.20318,3
1019,1019,Grassmarket,Grassmarket,55.9471,-3.19725,55.9471,-3.19725,1
1019,1038,Grassmarket,South Trinity Road,55.9471,-3.19725,55.97133,-3.20796,1
1019,1050,Grassmarket,EICC,55.9471,-3.19725,55.94607,-3.2104,1
1019,1055,Grassmarket,Roseburn Street,55.9471,-3.19725,55.94443,-3.2345,1
1019,1763,Grassmarket,Comely Bank Road,55.9471,-3.19725,55.95941,-3.21566,2
1019,1808,Grassmarket,Gorgie Road,55.9471,-3.19725,55.93874,-3.22991,1
1019,1821,Grassmarket,Drumsheugh Place,55.9471,-3.19725,55.95159,-3.21235,2
1019,1822,Grassmarket,Edinburgh Park Station,55.9471,-3.19725,55.92738,-3.30744,1
1019,1823,Grassmarket,Boroughmuir,55.9471,-3.19725,55.94007,-3.21534,2
1024,171,Meadow Place,George Square,55.94024,-3.19464,55.94308,-3.18831,2
1024,183,Meadow Place,Waverley Bridge,55.94024,-3.19464,55.95198,-3.19189,2
1024,225,Meadow Place,Waverley Court,55.94024,-3.19464,55.95173,-3.18418,1
1024,248,Meadow Place,Bristo Square,55.94024,-3.19464,55.94583,-3.18905,2
1024,249,Meadow Place,Fountainbridge,55.94024,-3.19464,55.94336,-3.20925,4
1024,252,Meadow Place,Kings Buildings 1,55.94024,-3.19464,55.92419,-3.17383,2
1024,253,Meadow Place,Kings Building 2,55.94024,-3.19464,55.9232,-3.17165,1
1024,256,Meadow Place,St Andrews House,55.94024,-3.19464,55.95316,-3.18168,1
1024,258,Meadow Place,Stockbridge,55.94024,-3.19464,55.95857,-3.20807,4
1024,260,Meadow Place,Lauriston Place,55.94024,-3.19464,55.94477,-3.19727,1
1024,262,Meadow Place,Canonmills,55.94024,-3.19464,55.9628,-3.19628,1
1024,265,Meadow Place,Meadows East,55.94024,-3.19464,55.93981,-3.18274,15
1024,289,Meadow Place,Castle Street,55.94024,-3.19464,55.9515,-3.20318,4
1024,358,Meadow Place,Leith Walk,55.94024,-3.19464,55.96504,-3.17669,1
1024,1017,Meadow Place,Crichton Street,55.94024,-3.19464,55.94478,-3.18691,5
1024,1024,Meadow Place,Meadow Place,55.94024,-3.19464,55.94024,-3.19464,8
1024,1038,Meadow Place,South Trinity Road,55.94024,-3.19464,55.97133,-3.20796,1
1024,1039,Meadow Place,Lothian Road,55.94024,-3.19464,55.94741,-3.20577,2
1024,1051,Meadow Place,Warrender Park Road,55.94024,-3.19464,55.93837,-3.19803,1
1024,1091,Meadow Place,Holyrood Road,55.94024,-3.19464,55.94956,-3.18041,3
1024,1092,Meadow Place,Dalry Road Lidl,55.94024,-3.19464,55.94179,-3.22242,3
1024,1096,Meadow Place,West Crosscauseway,55.94024,-3.19464,55.94384,-3.18495,1
1024,1097,Meadow Place,Gladstone Terrace,55.94024,-3.19464,55.93796,-3.18502,3
1024,1721,Meadow Place,Tollcross,55.94024,-3.19464,55.94425,-3.2031,2
1024,1726,Meadow Place,Simon Square,55.94024,-3.19464,55.94486,-3.18259,4
1024,1727,Meadow Place,Causewayside,55.94024,-3.19464,55.93651,-3.18017,4
1024,1728,Meadow Place,Portobello - Kings Road,55.94024,-3.19464,55.95792,-3.11833,3
1024,1729,Meadow Place,McDonald Road,55.94024,-3.19464,55.96403,-3.18518,1
1024,1731,Meadow Place,Pleasance Courtyard,55.94024,-3.19464,55.94749,-3.18111,6
1024,1748,Meadow Place,Colinton Road,55.94024,-3.19464,55.93342,-3.2124,1
1024,1753,Meadow Place,Waitrose Comely Bank,55.94024,-3.19464,55.95954,-3.22343,2
1024,1765,Meadow Place,Haymarket Terrace,55.94024,-3.19464,55.94606,-3.22302,2
1024,1766,Meadow Place,Balgreen Road,55.94024,-3.19464,55.93894,-3.25111,1
1024,1767,Meadow Place,Bruntsfield Links,55.94024,-3.19464,55.93712,-3.20643,3
1024,1768,Meadow Place,Thirlestane Road,55.94024,-3.19464,55.93532,-3.19876,1
1024,1798,Meadow Place,Chambers Street,55.94024,-3.19464,55.9476,-3.18892,1
1024,1800,Meadow Place,Joppa,55.94024,-3.19464,55.94895,-3.09473,1
1024,1808,Meadow Place,Gorgie Road,55.94024,-3.19464,55.93874,-3.22991,1
1024,1814,Meadow Place,Abbeyhill,55.94024,-3.19464,55.95525,-3.17222,2
1024,1818,Meadow Place,Dynamic Earth,55.94024,-3.19464,55.95109,-3.17572,1
1024,1821,Meadow Place,Drumsheugh Place,55.94024,-3.19464,55.95159,-3.21235,1
1024,2259,Meadow Place,Leith Walk North,55.94024,-3.19464,55.96792,-3.17359,1
1024,2268,Meadow Place,Picardy Place,55.94024,-3.19464,55.95654,-3.18625,3
1025,183,Dundee Terrace,Waverley Bridge,55.93971,-3.22059,55.95198,-3.19189,2
1025,246,Dundee Terrace,Royal Commonwealth Pool,55.93971,-3.22059,55.939,-3.17392,1
1025,248,Dundee Terrace,Bristo Square,55.93971,-3.22059,55.94583,-3.18905,1
1025,249,Dundee Terrace,Fountainbridge,55.93971,-3.22059,55.94336,-3.20925,1
1025,253,Dundee Terrace,Kings Building 2,55.93971,-3.22059,55.9232,-3.17165,1
1025,254,Dundee Terrace,Kings Building 3,55.93971,-3.22059,55.92348,-3.17538,1
1025,258,Dundee Terrace,Stockbridge,55.93971,-3.22059,55.95857,-3.20807,1
1025,259,Dundee Terrace,St Andrew Square,55.93971,-3.22059,55.95491,-3.19244,4
1025,265,Dundee Terrace,Meadows East,55.93971,-3.22059,55.93981,-3.18274,2
1025,1024,Dundee Terrace,Meadow Place,55.93971,-3.22059,55.94024,-3.19464,2
1025,1025,Dundee Terrace,Dundee Terrace,55.93971,-3.22059,55.93971,-3.22059,6
1025,1039,Dundee Terrace,Lothian Road,55.93971,-3.22059,55.94741,-3.20577,6
1025,1102,Dundee Terrace,Haymarket Station,55.93971,-3.22059,55.94557,-3.21818,1
1025,1720,Dundee Terrace,Dundas Street,55.93971,-3.22059,55.96076,-3.20128,1
1025,1721,Dundee Terrace,Tollcross,55.93971,-3.22059,55.94425,-3.2031,2
1025,1730,Dundee Terrace,East London Street,55.93971,-3.22059,55.95995,-3.1872,2
1025,1744,Dundee Terrace,Morningside Road,55.93971,-3.22059,55.92799,-3.20975,2
1025,1753,Dundee Terrace,Waitrose Comely Bank,55.93971,-3.22059,55.95954,-3.22343,2
1025,1757,Dundee Terrace,Meggetland,55.93971,-3.22059,55.92759,-3.23367,1
1025,1763,Dundee Terrace,Comely Bank Road,55.93971,-3.22059,55.95941,-3.21566,1
1025,1767,Dundee Terrace,Bruntsfield Links,55.93971,-3.22059,55.93712,-3.20643,1
1025,1769,Dundee Terrace,Brunswick Place,55.93971,-3.22059,55.96085,-3.18099,2
1025,1808,Dundee Terrace,Gorgie Road,55.93971,-3.22059,55.93874,-3.22991,1
1025,1809,Dundee Terrace,Royal Edinburgh Hospital,55.93971,-3.22059,55.92782,-3.21331,1
1025,1818,Dundee Terrace,Dynamic Earth,55.93971,-3.22059,55.95109,-3.17572,3
1025,2259,Dundee Terrace,Leith Walk North,55.93971,-3.22059,55.96792,-3.17359,3
1028,250,Hunter Square,Victoria Quay,55.9498,-3.1878,55.97762,-3.17413,1
1028,259,Hunter Square,St Andrew Square,55.9498,-3.1878,55.95491,-3.19244,1
1028,264,Hunter Square,Pollock Halls,55.9498,-3.1878,55.94008,-3.17175,2
1028,358,Hunter Square,Leith Walk,55.9498,-3.1878,55.96504,-3.17669,3
1028,1024,Hunter Square,Meadow Place,55.9498,-3.1878,55.94024,-3.19464,1
