trip_index,station1,station2,distance,duration,node0,node1,node2
4560,1737,1874,39.93,57.78,0,1,2
4561,1737,1868,41.76,59.02,0,1,2
4562,1737,1869,40.7,56.59,0,1,2
4563,1737,1877,36.69,59.38,0,1,2
4564,1721,289,11.38,28.57,0,2,1
4565,1721,1031,11.26,28.54,0,2,1
4566,1721,1039,11.2,27.77,0,2,1
4567,1721,1767,12.65,31.42,0,2,1
4568,1721,247,11.2,27.77,0,2,1
4569,1721,1038,12.96,30.94,0,2,1
4570,1721,258,12.32,30.6,0,2,1
4571,1721,249,11.81,29.42,0,1,2
4572,1721,1744,14.84,36.83,0,2,1
4573,1721,1050,11.83,29.34,0,1,2
4574,1721,1821,11.91,29.94,0,2,1
4575,1721,1748,13.76,34.2,0,2,1
4576,1721,1809,15.36,38.35,0,2,1
4577,1721,1749,12.37,30.76,0,2,1
4578,1721,1823,13.44,33.52,0,1,2
4579,1721,1763,12.74,31.53,0,2,1
4580,1721,1102,12.95,32.34,0,1,2
4581,1721,1025,13.48,33.51,0,1,2
4582,1721,1092,13.83,34.45,0,2,1
4583,1721,1765,13.12,33,0,2,1
4584,1721,1753,14.24,33.07,0,2,1
4585,1721,349,13.18,31.95,0,2,1
4586,1721,1093,13.67,32.97,0,2,1
4587,1721,1808,14.74,36.58,0,1,2
4588,1721,1738,14.16,34.66,0,2,1
4589,1721,1752,14.73,32.54,0,2,1
4590,1721,1757,17.16,40.84,0,2,1
4591,1721,1756,15.15,33.84,0,2,1
4592,1721,1055,14.68,35.89,0,2,1
4593,1721,1754,15.37,37.38,0,2,1
4594,1721,1764,16.23,34.78,0,2,1
4595,1721,1799,15.79,37.43,0,2,1
4596,1721,1770,16.67,38.99,0,2,1
4597,1721,1766,17.95,41.9,0,2,1
4598,1721,1725,19.03,42.53,0,2,1
4599,1721,1747,21.59,43.06,0,1,2
4600,1721,1815,27.01,52.76,0,1,2
4601,1721,1722,24.15,50.18,0,2,1
4602,1721,1807,24.11,47,0,2,1
4603,1721,1822,29.39,52.82,0,1,2
4604,1721,1859,29.25,55.8,0,1,2
4605,1721,1819,44.11,56.85,0,1,2
4606,1721,1820,46.61,61.66,0,1,2
4607,1721,1860,32.34,59.21,0,1,2
4608,1721,1864,36.71,60.84,0,2,1
4609,1721,1865,35.5,57.48,0,2,1
4610,1721,1870,35.29,56.97,0,2,1
4611,1721,1871,39.01,62.13,0,2,1
4612,1721,1866,37.02,61.14,0,2,1
4613,1721,1874,41.58,63.4,0,2,1
4614,1721,1868,43.41,64.64,0,2,1
4615,1721,1869,42.35,62.21,0,2,1
4616,1721,1877,38.34,65,0,2,1
4617,289,1031,9.93,24.92,0,1,2
4618,289,1039,11,27.27,0,1,2
4619,289,1767,13.07,32.7,0,1,2
4620,289,247,9.95,24.58,0,1,2
4621,289,1038,10.82,25.96,0,1,2
4622,289,258,10.32,25.81,0,1,2
4623,289,249,11.9,29.78,0,1,2
4624,289,1744,15.26,38.11,0,1,2
4625,289,1050,11.56,29.04,0,1,2
4626,289,1821,10.85,27.22,0,2,1
4627,289,1748,14.18,35.48,0,1,2
4628,289,1809,15.77,39.63,0,1,2
4629,289,1749,11.16,27.43,0,2,1
4630,289,1823,13.53,33.87,0,1,2
4631,289,1763,11.31,27.49,0,2,1
4632,289,1102,12.59,31.74,0,1,2
4633,289,1025,13.57,33.86,0,1,2
4634,289,1092,13.66,33.88,0,1,2
4635,289,1765,12.96,32.52,0,1,2
4636,289,1753,12.65,29.2,0,1,2
4637,289,349,12.04,28.82,0,2,1
4638,289,1093,13.14,31.64,0,2,1
4639,289,1808,14.75,36.84,0,1,2
4640,289,1738,14.01,34.26,0,1,2
4641,289,1752,13.59,29.41,0,2,1
4642,289,1757,17.57,42.12,0,1,2
4643,289,1756,13.6,30.66,0,1,2
4644,289,1055,14.54,35.49,0,1,2
4645,289,1754,15.22,36.98,0,1,2
4646,289,1764,15.44,31.95,0,2,1
4647,289,1799,15.65,37.04,0,1,2
4648,289,1770,16.52,38.59,0,1,2
4649,289,1766,17.81,41.5,0,1,2
4650,289,1725,21.2,42.08,0,1,2
4651,289,1747,21.23,42.46,0,1,2
4652,289,1815,27.02,53.03,0,1,2
4653,289,1722,23.36,47.34,0,2,1
4654,289,1807,23.33,44.17,0,2,1
4655,289,1822,29.4,53.08,0,1,2
4656,289,1859,29.25,55.89,0,1,2
4657,289,1819,44.13,57.12,0,1,2
4658,289,1820,46.63,61.93,0,1,2
4659,289,1860,31.98,58.61,0,1,2
4660,289,1864,35.92,58,0,2,1
4661,289,1865,34.71,54.64,0,2,1
4662,289,1870,34.5,54.13,0,2,1
4663,289,1871,38.22,59.29,0,2,1
4664,289,1866,36.24,58.3,0,2,1
4665,289,1874,40.79,60.56,0,2,1
4666,289,1868,42.62,61.8,0,2,1
4667,289,1869,41.56,59.37,0,2,1
4668,289,1877,37.55,62.16,0,2,1
4669,1031,1039,10.88,27.24,0,1,2
4670,1031,1767,12.94,32.67,0,1,2
4671,1031,247,9.63,23.96,0,1,2
4672,1031,1038,10.91,26.56,0,1,2
4673,1031,258,10.41,26.41,0,1,2
4674,1031,249,11.78,29.75,0,1,2
4675,1031,1744,15.14,38.08,0,1,2
4676,1031,1050,11.44,29.01,0,1,2
4677,1031,1821,10.95,27.71,0,2,1
4678,1031,1748,14.05,35.45,0,1,2
4679,1031,1809,15.65,39.6,0,1,2
4680,1031,1749,11.24,28.02,0,2,1
4681,1031,1823,13.41,33.84,0,1,2
4682,1031,1763,11.39,28.08,0,2,1
4683,1031,1102,12.46,31.71,0,1,2
4684,1031,1025,13.45,33.83,0,1,2
4685,1031,1092,13.54,33.85,0,1,2
4686,1031,1765,12.83,32.49,0,1,2
4687,1031,1753,12.74,29.81,0,1,2
4688,1031,349,12.14,29.31,0,2,1
4689,1031,1093,13.24,32.13,0,2,1
4690,1031,1808,14.63,36.81,0,1,2
4691,1031,1738,13.89,34.23,0,1,2
4692,1031,1752,13.69,29.91,0,2,1
4693,1031,1757,17.45,42.09,0,1,2
4694,1031,1756,14.11,31.2,0,2,1
4695,1031,1055,14.41,35.46,0,1,2
4696,1031,1754,15.1,36.95,0,1,2
4697,1031,1764,15.54,32.44,0,2,1
4698,1031,1799,15.52,37.01,0,1,2
4699,1031,1770,16.4,38.56,0,1,2
4700,1031,1766,17.68,41.47,0,1,2
4701,1031,1725,21.07,42.05,0,1,2
4702,1031,1747,21.1,42.43,0,1,2
4703,1031,1815,26.9,53,0,1,2
4704,1031,1722,23.46,47.83,0,2,1
4705,1031,1807,23.42,44.66,0,2,1
4706,1031,1822,29.28,53.05,0,1,2
4707,1031,1859,29.12,55.86,0,1,2
4708,1031,1819,44,57.09,0,1,2
4709,1031,1820,46.5,61.9,0,1,2
4710,1031,1860,31.86,58.58,0,1,2
4711,1031,1864,36.02,58.49,0,2,1
4712,1031,1865,34.81,55.13,0,2,1
4713,1031,1870,34.6,54.62,0,2,1
4714,1031,1871,38.31,59.78,0,2,1
4715,1031,1866,36.33,58.79,0,2,1
4716,1031,1874,40.89,61.06,0,2,1
4717,1031,1868,42.72,62.29,0,2,1
4718,1031,1869,41.66,59.86,0,2,1
4719,1031,1877,37.64,62.65,0,2,1
4720,1039,1767,12.88,31.9,0,1,2
4721,1039,247,10.82,26.47,0,1,2
4722,1039,1038,12.16,29.28,0,1,2
4723,1039,258,11.65,29.13,0,1,2
4724,1039,249,11.71,28.98,0,1,2
4725,1039,1744,15.07,37.31,0,1,2
4726,1039,1050,11.54,28.58,0,1,2
4727,1039,1821,11.53,28.64,0,2,1
4728,1039,1748,13.99,34.68,0,1,2
4729,1039,1809,15.59,38.83,0,1,2
4730,1039,1749,11.99,29.46,0,2,1
4731,1039,1823,13.34,33.08,0,1,2
4732,1039,1763,12.36,30.23,0,2,1
4733,1039,1102,12.57,31.28,0,1,2
4734,1039,1025,13.38,33.07,0,1,2
4735,1039,1092,13.64,33.42,0,1,2
4736,1039,1765,12.92,32.04,0,2,1
4737,1039,1753,13.86,31.77,0,2,1
4738,1039,349,12.8,30.64,0,2,1
4739,1039,1093,13.48,32.02,0,2,1
4740,1039,1808,14.76,36.13,0,2,1
4741,1039,1738,13.96,33.7,0,2,1
4742,1039,1752,14.35,31.24,0,2,1
4743,1039,1757,17.38,41.32,0,1,2
4744,1039,1756,14.77,32.53,0,2,1
4745,1039,1055,14.49,34.93,0,2,1
4746,1039,1754,15.17,36.42,0,2,1
4747,1039,1764,16.03,33.83,0,2,1
4748,1039,1799,15.6,36.48,0,2,1
4749,1039,1770,16.47,38.03,0,2,1
4750,1039,1766,17.76,40.94,0,2,1
4751,1039,1725,18.83,41.58,0,2,1
4752,1039,1747,21.21,42,0,1,2
4753,1039,1815,26.91,52.33,0,1,2
4754,1039,1722,23.95,49.22,0,2,1
4755,1039,1807,23.92,46.05,0,2,1
4756,1039,1822,29.3,52.38,0,1,2
4757,1039,1859,29.16,55.36,0,1,2
4758,1039,1819,44.02,56.42,0,1,2
4759,1039,1820,46.52,61.22,0,1,2
4760,1039,1860,31.96,58.15,0,1,2
4761,1039,1864,36.51,59.88,0,2,1
4762,1039,1865,35.3,56.52,0,2,1
4763,1039,1870,35.09,56.01,0,2,1
4764,1039,1871,38.81,61.17,0,2,1
4765,1039,1866,36.83,60.18,0,2,1
4766,1039,1874,41.38,62.44,0,2,1
4767,1039,1868,43.21,63.68,0,2,1
4768,1039,1869,42.15,61.25,0,2,1
4769,1039,1877,38.14,64.04,0,2,1
4770,1767,247,12.88,31.9,0,2,1
4771,1767,1038,14.64,35.07,0,2,1
4772,1767,258,14,34.74,0,2,1
4773,1767,249,13.19,32.87,0,2,1
4774,1767,1744,14.9,37.02,0,2,1
4775,1767,1050,13.36,33.12,0,1,2
4776,1767,1821,13.59,34.08,0,2,1
4777,1767,1748,13.81,34.39,0,2,1
4778,1767,1809,15.41,38.53,0,2,1
4779,1767,1749,14.05,34.9,0,2,1
4780,1767,1823,14.01,35,0,2,1
4781,1767,1763,14.42,35.66,0,2,1
4782,1767,1102,14.48,36.12,0,1,2
4783,1767,1025,14.05,34.99,0,2,1
4784,1767,1092,14.94,37.32,0,2,1
4785,1767,1765,14.85,36.89,0,1,2
4786,1767,1753,15.92,37.21,0,2,1
4787,1767,349,14.86,36.08,0,2,1
4788,1767,1093,15.36,37.11,0,2,1
4789,1767,1808,15.31,38.06,0,2,1
4790,1767,1738,15.91,38.63,0,1,2
4791,1767,1752,16.41,36.67,0,2,1
4792,1767,1757,17.21,41.03,0,2,1
4793,1767,1756,16.83,37.97,0,2,1
4794,1767,1055,16,39.69,0,2,1
4795,1767,1754,16.69,41.18,0,2,1
4796,1767,1764,17.91,38.92,0,2,1
4797,1767,1799,17.54,41.41,0,1,2
4798,1767,1770,18.42,42.96,0,1,2
4799,1767,1766,18.55,44.05,0,2,1
4800,1767,1725,23.09,46.46,0,1,2
4801,1767,1747,23.12,46.84,0,1,2
4802,1767,1815,28.29,54.3,0,1,2
4803,1767,1722,25.61,54.19,0,1,2
4804,1767,1807,25.8,51.14,0,2,1
4805,1767,1822,30.67,54.35,0,1,2
4806,1767,1859,30.57,57.2,0,2,1
4807,1767,1819,45.4,58.39,0,1,2
4808,1767,1820,47.9,63.2,0,1,2
4809,1767,1860,35.62,61.16,0,1,2
4810,1767,1864,38.19,64.84,0,1,2
4811,1767,1865,36.98,61.48,0,1,2
4812,1767,1870,36.77,60.97,0,1,2
4813,1767,1871,40.49,66.13,0,1,2
4814,1767,1866,38.5,65.14,0,1,2
4815,1767,1874,43.06,67.4,0,1,2
4816,1767,1868,44.89,68.64,0,1,2
4817,1767,1869,43.83,66.21,0,1,2
4818,1767,1877,39.82,69,0,1,2
4819,247,1038,10.91,26,0,1,2
4820,247,258,10.41,25.85,0,1,2
4821,247,249,11.71,28.98,0,1,2
4822,247,1744,15.07,37.31,0,1,2
4823,247,1050,11.37,28.25,0,1,2
4824,247,1821,10.62,26.34,0,2,1
4825,247,1748,13.99,34.68,0,1,2
4826,247,1809,15.59,38.83,0,1,2
4827,247,1749,11.03,27.01,0,2,1
4828,247,1823,13.34,33.08,0,1,2
4829,247,1763,11.38,27.52,0,2,1
4830,247,1102,12.4,30.95,0,1,2
4831,247,1025,13.38,33.07,0,1,2
4832,247,1092,13.47,33.08,0,1,2
4833,247,1765,12.76,31.63,0,2,1
4834,247,1753,12.74,29.25,0,1,2
4835,247,349,11.84,28.19,0,2,1
4836,247,1093,12.91,30.76,0,2,1
4837,247,1808,14.6,35.72,0,2,1
4838,247,1738,13.8,33.29,0,2,1
4839,247,1752,13.38,28.78,0,2,1
4840,247,1757,17.38,41.32,0,1,2
4841,247,1756,13.81,30.08,0,2,1
4842,247,1055,14.32,34.52,0,2,1
4843,247,1754,15.01,36.01,0,2,1
4844,247,1764,15.23,31.31,0,2,1
4845,247,1799,15.43,36.07,0,2,1
4846,247,1770,16.3,37.62,0,2,1
4847,247,1766,17.59,40.53,0,2,1
4848,247,1725,18.66,41.17,0,2,1
4849,247,1747,21.04,41.67,0,1,2
4850,247,1815,26.98,52.16,0,2,1
4851,247,1722,23.16,46.71,0,2,1
4852,247,1807,23.12,43.53,0,2,1
4853,247,1822,29.22,52.28,0,1,2
4854,247,1859,29.57,55.03,0,2,1
4855,247,1819,43.94,56.32,0,1,2
4856,247,1820,46.44,61.13,0,1,2
4857,247,1860,31.79,57.81,0,1,2
4858,247,1864,35.71,57.37,0,2,1
4859,247,1865,34.51,54,0,2,1
4860,247,1870,34.29,53.49,0,2,1
4861,247,1871,38.01,58.66,0,2,1
4862,247,1866,36.03,57.66,0,2,1
4863,247,1874,40.59,59.93,0,2,1
4864,247,1868,42.42,61.16,0,2,1
4865,247,1869,41.35,58.74,0,2,1
4866,247,1877,37.34,61.53,0,2,1
4867,1038,258,9.76,22.92,0,2,1
4868,1038,249,13.21,32.07,0,2,1
4869,1038,1744,16.83,40.48,0,1,2
4870,1038,1050,13.14,31.41,0,1,2
4871,1038,1821,11.86,27.49,0,2,1
4872,1038,1748,15.75,37.85,0,1,2
4873,1038,1809,17.35,42,0,1,2
4874,1038,1749,10.94,24.76,0,2,1
4875,1038,1823,15.33,36.14,0,2,1
4876,1038,1763,10.72,24,0,2,1
4877,1038,1102,13.93,32.82,0,2,1
4878,1038,1025,15.37,36.13,0,2,1
4879,1038,1092,14.92,34.96,0,2,1
4880,1038,1765,14.02,32.99,0,2,1
4881,1038,1753,11.94,24.86,0,1,2
4882,1038,349,12.1,26.82,0,2,1
4883,1038,1093,14.23,30,0,2,1
4884,1038,1808,16.04,37.6,0,2,1
4885,1038,1738,15.44,34.35,0,2,1
4886,1038,1752,11.95,22.78,0,1,2
4887,1038,1757,19.18,44.08,0,2,1
4888,1038,1756,12.15,23.78,0,1,2
4889,1038,1055,15.75,35.32,0,2,1
4890,1038,1754,16.43,36.81,0,2,1
4891,1038,1764,14.65,27.39,0,1,2
4892,1038,1799,16.18,35.98,0,2,1
4893,1038,1770,17.09,37.33,0,1,2
4894,1038,1766,18.12,40.34,0,2,1
4895,1038,1725,20.71,40.82,0,2,1
4896,1038,1747,23.28,41.18,0,1,2
4897,1038,1815,28.8,50.32,0,1,2
4898,1038,1722,20.79,40.24,0,1,2
4899,1038,1807,21.48,37.78,0,1,2
4900,1038,1822,44.15,50.09,0,2,1
4901,1038,1859,29.48,50.38,0,1,2
4902,1038,1819,47.27,54.75,0,1,2
4903,1038,1820,49.77,59.56,0,1,2
4904,1038,1860,32.21,53.1,0,1,2
4905,1038,1864,34.07,51.61,0,1,2
4906,1038,1865,32.86,48.25,0,1,2
4907,1038,1870,32.65,47.74,0,1,2
4908,1038,1871,36.37,52.9,0,1,2
4909,1038,1866,34.39,51.91,0,1,2
4910,1038,1874,38.94,54.18,0,1,2
4911,1038,1868,40.77,55.41,0,1,2
4912,1038,1869,39.71,52.98,0,1,2
4913,1038,1877,35.7,55.77,0,1,2
4914,258,249,12.84,31.81,0,1,2
4915,258,1744,16.2,40.15,0,1,2
4916,258,1050,12.5,31.08,0,1,2
4917,258,1821,10.86,27.36,0,2,1
4918,258,1748,15.11,37.52,0,1,2
4919,258,1809,16.71,41.66,0,1,2
4920,258,1749,9.71,24.11,0,2,1
4921,258,1823,14.47,35.91,0,1,2
4922,258,1763,9.85,24.17,0,2,1
4923,258,1102,12.93,32.69,0,2,1
4924,258,1025,14.51,35.9,0,1,2
4925,258,1092,13.92,34.84,0,2,1
4926,258,1765,13.02,32.87,0,2,1
4927,258,1753,11.69,26.41,0,1,2
4928,258,349,11.1,26.69,0,2,1
4929,258,1093,12.77,29.97,0,2,1
4930,258,1808,15.04,37.47,0,2,1
4931,258,1738,14.02,34.48,0,2,1
4932,258,1752,12.33,26.63,0,2,1
4933,258,1757,18.18,43.96,0,2,1
4934,258,1756,12.75,27.92,0,1,2
4935,258,1055,14.54,35.72,0,2,1
4936,258,1754,15.23,37.2,0,2,1
4937,258,1764,13.89,29.24,0,2,1
4938,258,1799,15.69,36.89,0,2,1
4939,258,1770,16.56,38.44,0,2,1
4940,258,1766,17.85,41.36,0,2,1
4941,258,1725,18.92,41.99,0,2,1
4942,258,1747,19.21,42.68,0,2,1
4943,258,1815,27.2,53.36,0,2,1
4944,258,1722,22.42,45.21,0,2,1
4945,258,1807,22.38,42.04,0,2,1
4946,258,1822,30.21,53.91,0,1,2
4947,258,1859,30.38,54.64,0,2,1
4948,258,1819,44.96,57.9,0,2,1
4949,258,1820,47.46,62.71,0,2,1
4950,258,1860,33.11,57.36,0,2,1
4951,258,1864,34.98,55.87,0,2,1
4952,258,1865,33.77,52.51,0,2,1
4953,258,1870,33.55,52,0,2,1
4954,258,1871,37.27,57.16,0,2,1
4955,258,1866,35.29,56.17,0,2,1
4956,258,1874,39.85,58.44,0,2,1
4957,258,1868,41.68,59.67,0,2,1
4958,258,1869,40.61,57.24,0,2,1
4959,258,1877,36.6,60.03,0,2,1
4960,249,1744,15.22,37.94,0,1,2
4961,249,1050,11.91,29.44,0,1,2
4962,249,1821,12.4,30.68,0,1,2
4963,249,1748,14.13,35.31,0,1,2
4964,249,1809,15.73,39.45,0,1,2
4965,249,1749,12.81,31.82,0,2,1
4966,249,1823,13.11,32.47,0,1,2
4967,249,1763,13.18,32.59,0,2,1
4968,249,1102,12.77,31.72,0,1,2
4969,249,1025,13.15,32.46,0,1,2
4970,249,1092,13.84,33.85,0,1,2
4971,249,1765,13.14,32.5,0,1,2
4972,249,1753,14.37,33.56,0,1,2
4973,249,349,13.62,33,0,2,1
4974,249,1093,13.79,33.12,0,2,1
4975,249,1808,14.42,35.53,0,1,2
4976,249,1738,14.2,34.23,0,1,2
4977,249,1752,14.95,33.26,0,1,2
4978,249,1757,17.08,41,0,1,2
4979,249,1756,15.19,34.29,0,1,2
4980,249,1055,14.72,35.47,0,1,2
4981,249,1754,15.41,36.95,0,1,2
4982,249,1764,16.09,34.69,0,1,2
4983,249,1799,15.83,37.01,0,1,2
4984,249,1770,16.7,38.56,0,1,2
4985,249,1766,17.71,41.31,0,1,2
4986,249,1725,21.38,42.06,0,1,2
4987,249,1747,21.41,42.44,0,1,2
4988,249,1815,26.69,51.72,0,1,2
4989,249,1722,23.9,49.79,0,1,2
4990,249,1807,24.85,46.78,0,1,2
4991,249,1822,29.07,51.77,0,1,2
4992,249,1859,28.93,54.75,0,1,2
4993,249,1819,43.79,55.81,0,1,2
4994,249,1820,46.29,60.62,0,1,2
4995,249,1860,32.16,58.59,0,1,2
4996,249,1864,36.48,60.44,0,1,2
4997,249,1865,35.27,57.08,0,1,2
4998,249,1870,35.05,56.57,0,1,2
4999,249,1871,38.77,61.73,0,1,2
5000,249,1866,36.79,60.74,0,1,2
5001,249,1874,41.35,63,0,1,2
5002,249,1868,43.18,64.24,0,1,2
5003,249,1869,42.11,61.81,0,1,2
5004,249,1877,38.1,64.6,0,1,2
5005,1744,1050,15.56,38.53,0,1,2
5006,1744,1821,15.79,39.49,0,2,1
5007,1744,1748,15.02,37.44,0,2,1
5008,1744,1809,15.35,38.48,0,2,1
5009,1744,1749,16.25,40.31,0,2,1
5010,1744,1823,16.06,39.84,0,1,2
5011,1744,1763,16.62,41.07,0,2,1
5012,1744,1102,16.47,41.11,0,1,2
5013,1744,1025,15.74,39.2,0,2,1
5014,1744,1092,16.57,41.07,0,2,1
5015,1744,1765,16.84,41.89,0,1,2
5016,1744,1753,18.11,42.62,0,2,1
5017,1744,349,17.06,41.49,0,2,1
5018,1744,1093,17.55,42.52,0,2,1
5019,1744,1808,17,42.27,0,2,1
5020,1744,1738,17.47,42.77,0,1,2
5021,1744,1752,18.61,42.08,0,2,1
5022,1744,1757,18.14,43.62,0,2,1
5023,1744,1756,19.03,43.38,0,2,1
5024,1744,1055,17.64,43.43,0,2,1
5025,1744,1754,18.32,44.92,0,2,1
5026,1744,1764,19.79,44.08,0,1,2
5027,1744,1799,18.81,45.25,0,2,1
5028,1744,1770,19.68,46.8,0,2,1
5029,1744,1766,20.38,48.12,0,1,2
5030,1744,1725,24.43,50.33,0,1,2
5031,1744,1747,24.46,50.71,0,1,2
5032,1744,1815,28.83,56.78,0,2,1
5033,1744,1722,27.59,59.19,0,1,2
5034,1744,1807,28.55,56.18,0,1,2
5035,1744,1822,31.6,56.85,0,1,2
5036,1744,1859,31.42,59.64,0,2,1
5037,1744,1819,46.33,60.88,0,1,2
5038,1744,1820,48.83,65.69,0,1,2
5039,1744,1860,36.55,63.66,0,1,2
5040,1744,1864,40.17,69.83,0,1,2
5041,1744,1865,38.97,66.47,0,1,2
5042,1744,1870,38.75,65.96,0,1,2
5043,1744,1871,51.04,71.4,0,2,1
5044,1744,1866,40.49,70.13,0,1,2
5045,1744,1874,55.97,72.56,0,2,1
5046,1744,1868,46.88,73.63,0,1,2
5047,1744,1869,45.81,71.2,0,1,2
5048,1744,1877,41.8,73.99,0,1,2
5049,1050,1821,11.77,29.39,0,2,1
5050,1050,1748,14.47,35.9,0,2,1
5051,1050,1809,16.07,40.05,0,2,1
5052,1050,1749,12.28,30.42,0,2,1
5053,1050,1823,13.54,33.54,0,2,1
5054,1050,1763,12.65,31.19,0,2,1
5055,1050,1102,12.54,31.17,0,1,2
5056,1050,1025,13.58,33.53,0,2,1
5057,1050,1092,13.42,33.2,0,2,1
5058,1050,1765,12.71,31.76,0,2,1
5059,1050,1753,14.14,32.73,0,2,1
5060,1050,349,13.09,31.61,0,2,1
5061,1050,1093,13.26,31.73,0,2,1
5062,1050,1808,14.55,35.84,0,2,1
5063,1050,1738,13.75,33.41,0,2,1
5064,1050,1752,14.63,32.2,0,2,1
5065,1050,1757,17.69,42.32,0,2,1
5066,1050,1756,15.06,33.5,0,2,1
5067,1050,1055,14.27,34.64,0,2,1
5068,1050,1754,14.96,36.13,0,2,1
5069,1050,1764,15.82,33.54,0,2,1
5070,1050,1799,15.38,36.19,0,2,1
5071,1050,1770,16.26,37.74,0,2,1
5072,1050,1766,17.54,40.66,0,2,1
5073,1050,1725,18.61,41.29,0,2,1
5074,1050,1747,21.18,41.9,0,1,2
5075,1050,1815,26.93,52.29,0,2,1
5076,1050,1722,23.74,48.93,0,2,1
5077,1050,1807,23.7,45.76,0,2,1
5078,1050,1822,29.36,52.51,0,1,2
5079,1050,1859,29.52,55.15,0,2,1
5080,1050,1819,44.08,56.55,0,1,2
5081,1050,1820,46.58,61.36,0,1,2
5082,1050,1860,31.93,58.04,0,1,2
5083,1050,1864,36.3,59.59,0,2,1
5084,1050,1865,35.09,56.23,0,2,1
5085,1050,1870,34.88,55.72,0,2,1
5086,1050,1871,38.6,60.88,0,2,1
5087,1050,1866,36.61,59.89,0,2,1
5088,1050,1874,41.17,62.15,0,2,1
5089,1050,1868,43,63.39,0,2,1
5090,1050,1869,41.94,60.96,0,2,1
5091,1050,1877,37.93,63.75,0,2,1
5092,1821,1748,14.7,36.86,0,1,2
5093,1821,1809,16.3,41,0,1,2
5094,1821,1749,10.83,26.65,0,2,1
5095,1821,1823,13.8,34.27,0,2,1
5096,1821,1763,11.2,27.42,0,2,1
5097,1821,1102,12.4,30.95,0,2,1
5098,1821,1025,13.84,34.26,0,2,1
5099,1821,1092,13.38,33.09,0,2,1
5100,1821,1765,12.49,31.12,0,1,2
5101,1821,1753,12.29,28.5,0,1,2
5102,1821,349,11.64,27.83,0,2,1
5103,1821,1093,12.61,30.03,0,2,1
5104,1821,1808,14.51,35.73,0,2,1
5105,1821,1738,13.48,32.74,0,1,2
5106,1821,1752,12.87,28.2,0,1,2
5107,1821,1757,17.65,42.21,0,2,1
5108,1821,1756,13.11,29.23,0,1,2
5109,1821,1055,14.01,33.97,0,1,2
5110,1821,1754,14.69,35.46,0,1,2
5111,1821,1764,14.35,30.63,0,1,2
5112,1821,1799,15.12,35.52,0,1,2
5113,1821,1770,15.99,37.07,0,1,2
5114,1821,1766,17.28,39.99,0,1,2
5115,1821,1725,20.67,40.56,0,1,2
5116,1821,1747,20.7,40.95,0,1,2
5117,1821,1815,26.83,51.56,0,1,2
5118,1821,1722,22.56,46.02,0,1,2
5119,1821,1807,23.52,43.01,0,1,2
5120,1821,1822,29.22,51.61,0,1,2
5121,1821,1859,28.72,54.37,0,1,2
5122,1821,1819,43.94,55.65,0,1,2
5123,1821,1820,46.44,60.45,0,1,2
5124,1821,1860,31.45,57.09,0,1,2
5125,1821,1864,35.14,56.67,0,1,2
5126,1821,1865,33.93,53.31,0,1,2
5127,1821,1870,33.72,52.8,0,1,2
5128,1821,1871,37.44,57.96,0,1,2
5129,1821,1866,35.46,56.97,0,1,2
5130,1821,1874,40.01,59.23,0,1,2
5131,1821,1868,41.84,60.47,0,1,2
5132,1821,1869,40.78,58.04,0,1,2
5133,1821,1877,36.77,60.83,0,1,2
5134,1748,1809,15.54,38.93,0,1,2
5135,1748,1749,15.17,37.68,0,2,1
5136,1748,1823,14.74,36.92,0,2,1
5137,1748,1763,15.53,38.44,0,2,1
5138,1748,1102,15.48,38.58,0,1,2
5139,1748,1025,14.5,36.14,0,2,1
5140,1748,1092,15.82,38.37,0,1,2
5141,1748,1765,15.85,39.35,0,1,2
5142,1748,1753,17.03,39.99,0,2,1
5143,1748,349,15.97,38.86,0,2,1
5144,1748,1093,16.47,39.89,0,2,1
5145,1748,1808,15.77,39.21,0,2,1
5146,1748,1738,16.28,39.91,0,1,2
5147,1748,1752,17.52,39.45,0,2,1
5148,1748,1757,17.18,41.02,0,1,2
5149,1748,1756,17.95,40.75,0,2,1
5150,1748,1055,16.53,40.64,0,1,2
5151,1748,1754,17.21,42.13,0,1,2
5152,1748,1764,18.8,41.54,0,1,2
5153,1748,1799,17.7,42.42,0,1,2
5154,1748,1770,18.57,43.97,0,1,2
5155,1748,1766,19.01,45.2,0,2,1
5156,1748,1725,23.25,47.47,0,1,2
5157,1748,1747,23.28,47.85,0,1,2
5158,1748,1815,28.27,54.18,0,1,2
5159,1748,1722,26.28,56.54,0,1,2
5160,1748,1807,27.23,53.53,0,1,2
5161,1748,1822,30.65,54.23,0,1,2
5162,1748,1859,30.51,57.21,0,1,2
5163,1748,1819,45.37,58.27,0,1,2
5164,1748,1820,47.87,63.08,0,1,2
5165,1748,1860,35.59,61.04,0,1,2
5166,1748,1864,38.86,67.18,0,1,2
5167,1748,1865,37.65,63.82,0,1,2
5168,1748,1870,37.44,63.31,0,1,2
5169,1748,1871,46.45,68.85,0,1,2
5170,1748,1866,39.17,67.48,0,1,2
5171,1748,1874,49.03,70.12,0,1,2
5172,1748,1868,45.56,70.98,0,1,2
5173,1748,1869,44.5,68.55,0,1,2
5174,1748,1877,40.48,71.34,0,1,2
5175,1809,1749,16.76,41.82,0,2,1
5176,1809,1823,16.58,41.36,0,1,2
5177,1809,1763,17.13,42.59,0,2,1
5178,1809,1102,16.98,42.63,0,1,2
