,start_station_name,end_station_name,count
2662,Leith Walk North,Drumsheugh Place,1
2663,Leith Walk North,Duke Street,14
2664,Leith Walk North,Dundas Street,5
2665,Leith Walk North,East London Street,9
2666,Leith Walk North,Edinburgh Royal Infirmary,1
2667,Leith Walk North,Grassmarket,2
2668,Leith Walk North,Hillside Crescent,2
2669,Leith Walk North,Hunter Square,17
2670,Leith Walk North,Joppa,3
2671,Leith Walk North,Leith Walk,12
2672,Leith Walk North,Leith Walk North,12
2673,Leith Walk North,Logie Green Road,3
2674,Leith Walk North,Lothian Road,1
2675,Leith Walk North,McDonald Road,2
2676,Leith Walk North,Meadow Place,1
2677,Leith Walk North,Meadows East,1
2678,Leith Walk North,Morningside Road,1
2679,Leith Walk North,Musselburgh Brunton Hall,1
2680,Leith Walk North,Ocean Terminal,4
2681,Leith Walk North,Picady Place,1
2682,Leith Walk North,Picardy Place,3
2683,Leith Walk North,Portobello - Kings Road,13
2684,Leith Walk North,Scotland Street,4
2685,Leith Walk North,Simon Square,4
2686,Leith Walk North,South Trinity Road,1
2687,Leith Walk North,St Andrew Square,6
2688,Leith Walk North,Thirlestane Road,1
2689,Leith Walk North,Victoria Quay,9
2690,Leith Walk North,Waverley Bridge,2
2691,Leith Walk North,Waverley Station,2
2692,Logie Green Road,Abbeyhill,2
2693,Logie Green Road,Belford Road,1
2694,Logie Green Road,Brunswick Place,1
2695,Logie Green Road,Canonmills,15
2696,Logie Green Road,Castle Terrace,1
2697,Logie Green Road,Chambers Street,4
2698,Logie Green Road,Comely Bank Road,4
2699,Logie Green Road,Cramond Foreshore,2
2700,Logie Green Road,Crichton Street,3
2701,Logie Green Road,Dalry Road Lidl,2
2702,Logie Green Road,Dean Street,3
2703,Logie Green Road,Drumsheugh Place,2
2704,Logie Green Road,Duke Street,17
2705,Logie Green Road,Dundas Street,4
2706,Logie Green Road,East London Street,1
2707,Logie Green Road,Fountainbridge,2
2708,Logie Green Road,Gladstone Terrace,2
2709,Logie Green Road,Haymarket Station,3
2710,Logie Green Road,Hillside Crescent,1
2711,Logie Green Road,Holyrood Road,1
2712,Logie Green Road,IGMM - Western General,7
2713,Logie Green Road,Inverleith Row,4
2714,Logie Green Road,Kings Building 2,2
2715,Logie Green Road,Kings Buildings 1,1
2716,Logie Green Road,Leith Walk,3
2717,Logie Green Road,Leith Walk North,2
2718,Logie Green Road,Logie Green Road,16
2719,Logie Green Road,Lothian Road,1
2720,Logie Green Road,McDonald Road,11
2721,Logie Green Road,Meadows East,3
2722,Logie Green Road,Portobello - Kings Road,2
2723,Logie Green Road,Simon Square,1
2724,Logie Green Road,South Trinity Road,2
2725,Logie Green Road,Stockbridge,4
2726,Logie Green Road,The Loan,1
2727,Logie Green Road,Victoria Quay,1
2728,Logie Green Road,Waitrose Comely Bank,1
2729,Logie Green Road,Waverley Bridge,2
2730,Logie Green Road,Wester Coates Terrace,2
2731,Lothian Road,Abbeyhill,2
2732,Lothian Road,Balgreen Road,2
2733,Lothian Road,Boroughmuir,12
2734,Lothian Road,Bristo Square,1
2735,Lothian Road,Brunswick Place,4
2736,Lothian Road,Bruntsfield Links,5
2737,Lothian Road,Castle Street,8
2738,Lothian Road,Castle Terrace,1
2739,Lothian Road,Causewayside,11
2740,Lothian Road,Chambers Street,3
2741,Lothian Road,Charlotte Square,4
2742,Lothian Road,City Chambers,2
2743,Lothian Road,Colinton Road,1
2744,Lothian Road,Comely Bank Road,4
2745,Lothian Road,Corstorphine Road,2
2746,Lothian Road,Cramond Foreshore,5
2747,Lothian Road,Crichton Street,1
2748,Lothian Road,Dalry Road Lidl,11
2749,Lothian Road,Dean Street,4
2750,Lothian Road,Drumsheugh Place,4
2751,Lothian Road,Duke Street,8
2752,Lothian Road,Dundas Street,4
2753,Lothian Road,Dundee Terrace,12
2754,Lothian Road,Dynamic Earth,4
2755,Lothian Road,EICC,4
2756,Lothian Road,East London Street,6
2757,Lothian Road,Edinburgh Park Central,1
2758,Lothian Road,Edinburgh Zoo,1
2759,Lothian Road,Fountainbridge,6
2760,Lothian Road,George Square,2
2761,Lothian Road,Gladstone Terrace,3
2762,Lothian Road,Gorgie Road,6
2763,Lothian Road,Grassmarket,2
2764,Lothian Road,Haymarket Terrace,2
2765,Lothian Road,Heriot Watt - Edinburgh Business School,1
2766,Lothian Road,Heriot Watt - Student Accommodation,6
2767,Lothian Road,Hillside Crescent,7
2768,Lothian Road,Holyrood Road,4
2769,Lothian Road,Hunter Square,4
2770,Lothian Road,IGMM - Western General,4
2771,Lothian Road,Inverleith Row,2
2772,Lothian Road,Kings Building 2,1
2773,Lothian Road,Kings Buildings 1,1
2774,Lothian Road,Leith Walk,16
2775,Lothian Road,Leith Walk North,3
2776,Lothian Road,Lothian Road,26
2777,Lothian Road,Marchmont Crescent,4
2778,Lothian Road,Meadow Place,4
2779,Lothian Road,Meadows East,19
2780,Lothian Road,Meggetland,7
2781,Lothian Road,Morningside Road,8
2782,Lothian Road,Ocean Terminal,2
2783,Lothian Road,Picardy Place,4
2784,Lothian Road,Pollock Halls,5
2785,Lothian Road,Portobello - Kings Road,9
2786,Lothian Road,Queen Margaret University,2
2787,Lothian Road,Royal Commonwealth Pool,2
2788,Lothian Road,Scotland Street,2
2789,Lothian Road,Simon Square,2
2790,Lothian Road,South Trinity Road,2
2791,Lothian Road,St Andrew Square,8
2792,Lothian Road,Stockbridge,2
2793,Lothian Road,Surgeons Hall,2
2794,Lothian Road,Tollcross,5
2795,Lothian Road,Victoria Quay,3
2796,Lothian Road,Waitrose Comely Bank,2
2797,Lothian Road,Warrender Park Road,1
2798,Lothian Road,Waverley Bridge,13
2799,Lothian Road,Waverley Court,1
2800,Lothian Road,West Crosscauseway,2
2801,Lothian Road,Wester Coates Terrace,2
2802,Marchmont Crescent,Abbeyhill,1
2803,Marchmont Crescent,Belford Road,1
2804,Marchmont Crescent,Boroughmuir,3
2805,Marchmont Crescent,Bruntsfield Links,5
2806,Marchmont Crescent,Castle Street,1
2807,Marchmont Crescent,Causewayside,2
2808,Marchmont Crescent,Chambers Street,1
2809,Marchmont Crescent,Charlotte Square,2
2810,Marchmont Crescent,Colinton Road,3
2811,Marchmont Crescent,Corstorphine Road,1
2812,Marchmont Crescent,Crichton Street,3
2813,Marchmont Crescent,Dalry Road Lidl,1
2814,Marchmont Crescent,Drumsheugh Place,3
2815,Marchmont Crescent,Dynamic Earth,1
2816,Marchmont Crescent,EICC,3
2817,Marchmont Crescent,Edinburgh Royal Infirmary,1
2818,Marchmont Crescent,Fountainbridge,6
2819,Marchmont Crescent,George Square,3
2820,Marchmont Crescent,Gladstone Terrace,12
2821,Marchmont Crescent,Grassmarket,4
2822,Marchmont Crescent,Haymarket Station,1
2823,Marchmont Crescent,Heriot Watt - Edinburgh Business School,1
2824,Marchmont Crescent,Holyrood Road,9
2825,Marchmont Crescent,Kings Building 2,2
2826,Marchmont Crescent,Kings Building 3,7
2827,Marchmont Crescent,Kings Buildings 1,2
2828,Marchmont Crescent,Lauriston Place,4
2829,Marchmont Crescent,Lothian Road,5
2830,Marchmont Crescent,Marchmont Crescent,8
2831,Marchmont Crescent,McDonald Road,2
2832,Marchmont Crescent,Meadow Place,10
2833,Marchmont Crescent,Meadows East,17
2834,Marchmont Crescent,Meggetland,3
2835,Marchmont Crescent,Morningside Road,7
2836,Marchmont Crescent,Musselburgh Lidl,1
2837,Marchmont Crescent,Pleasance Courtyard,7
2838,Marchmont Crescent,Pollock Halls,2
2839,Marchmont Crescent,Portobello - Kings Road,4
2840,Marchmont Crescent,Royal Commonwealth Pool,7
2841,Marchmont Crescent,St Andrew Square,1
2842,Marchmont Crescent,St Andrews House,1
2843,Marchmont Crescent,Surgeons Hall,1
2844,Marchmont Crescent,Thirlestane Road,2
2845,Marchmont Crescent,Tollcross,5
2846,Marchmont Crescent,Victoria Quay,2
2847,Marchmont Crescent,Waverley Bridge,9
2848,Marchmont Crescent,West Crosscauseway,4
2849,Marchmont Crescent,Western General Hospital,1
2850,McDonald Road,Abbeyhill,3
2851,McDonald Road,Brunswick Place,4
2852,McDonald Road,Bruntsfield Links,1
2853,McDonald Road,Canonmills,9
2854,McDonald Road,Castle Street,3
2855,McDonald Road,Castle Terrace,1
2856,McDonald Road,City Chambers,1
2857,McDonald Road,Comely Bank Road,5
2858,McDonald Road,Craigleith Road,2
2859,McDonald Road,Cramond Foreshore,7
2860,McDonald Road,Crichton Street,2
2861,McDonald Road,Drumsheugh Place,1
2862,McDonald Road,Duke Street,16
2863,McDonald Road,Dundas Street,2
2864,McDonald Road,Dundee Terrace,2
2865,McDonald Road,Dynamic Earth,2
2866,McDonald Road,Edinburgh Royal Infirmary,1
2867,McDonald Road,Gamekeeper's Road,1
2868,McDonald Road,George Square,1
2869,McDonald Road,Gorgie Road,1
2870,McDonald Road,Grassmarket,2
2871,McDonald Road,Hillside Crescent,7
2872,McDonald Road,Hunter Square,3
2873,McDonald Road,IGMM - Western General,12
2874,McDonald Road,Inverleith Row,9
2875,McDonald Road,Kings Building 2,1
2876,McDonald Road,Kings Buildings 1,1
2877,McDonald Road,Lauriston Place,1
2878,McDonald Road,Leith Walk,13
2879,McDonald Road,Leith Walk North,8
2880,McDonald Road,Logie Green Road,5
2881,McDonald Road,McDonald Road,43
2882,McDonald Road,Meadow Place,1
2883,McDonald Road,Meadows East,2
2884,McDonald Road,Ocean Terminal,6
2885,McDonald Road,Picardy Place,2
2886,McDonald Road,Portobello - Kings Road,4
2887,McDonald Road,Roseburn Street,1
2888,McDonald Road,South Trinity Road,2
2889,McDonald Road,St Andrew Square,4
2890,McDonald Road,Stockbridge,5
2891,McDonald Road,Surgeons Hall,4
2892,McDonald Road,Tollcross,1
2893,McDonald Road,Victoria Quay,8
2894,McDonald Road,Waitrose Comely Bank,14
2895,McDonald Road,Waverley Station,1
2896,McDonald Road,Western General Hospital,1
2897,Meadow Place,Abbeyhill,11
2898,Meadow Place,Balgreen Road,1
2899,Meadow Place,Belford Road,1
2900,Meadow Place,Boroughmuir,16
2901,Meadow Place,Borrowman Square,1
2902,Meadow Place,Bristo Square,13
2903,Meadow Place,Brunswick Place,3
2904,Meadow Place,Bruntsfield Links,21
2905,Meadow Place,Canonmills,7
2906,Meadow Place,Castle Street,5
2907,Meadow Place,Castle Terrace,1
2908,Meadow Place,Causewayside,23
2909,Meadow Place,Chambers Street,8
2910,Meadow Place,Charlotte Square,6
2911,Meadow Place,City Chambers,2
2912,Meadow Place,Colinton Road,5
2913,Meadow Place,Comely Bank Road,2
2914,Meadow Place,Cramond Foreshore,3
2915,Meadow Place,Crichton Street,13
2916,Meadow Place,Dalry Road Lidl,2
2917,Meadow Place,Dean Street,6
2918,Meadow Place,Drumsheugh Place,1
2919,Meadow Place,Duke Street,1
2920,Meadow Place,Dundas Street,2
2921,Meadow Place,Dundee Terrace,14
2922,Meadow Place,Dynamic Earth,10
2923,Meadow Place,EICC,3
2924,Meadow Place,East London Street,7
2925,Meadow Place,Edinburgh Park Station,2
2926,Meadow Place,Edinburgh Zoo,1
2927,Meadow Place,Fountainbridge,6
2928,Meadow Place,Gamekeeper's Road,1
2929,Meadow Place,George Square,8
2930,Meadow Place,Gladstone Terrace,12
2931,Meadow Place,Gorgie Road,5
2932,Meadow Place,Grassmarket,6
2933,Meadow Place,Haymarket Station,7
2934,Meadow Place,Haymarket Terrace,2
2935,Meadow Place,Hillside Crescent,4
2936,Meadow Place,Holyrood Road,11
2937,Meadow Place,Hunter Square,9
2938,Meadow Place,Ingliston Park & Ride,2
2939,Meadow Place,Joppa,3
2940,Meadow Place,Kings Building 2,9
2941,Meadow Place,Kings Building 3,2
2942,Meadow Place,Kings Buildings - Murchison House,4
2943,Meadow Place,Kings Buildings 1,2
2944,Meadow Place,Lauriston Place,5
2945,Meadow Place,Leith Walk,6
2946,Meadow Place,Leith Walk North,4
2947,Meadow Place,Lothian Road,4
2948,Meadow Place,Marchmont Crescent,4
2949,Meadow Place,McDonald Road,1
2950,Meadow Place,Meadow Place,47
2951,Meadow Place,Meadows East,81
2952,Meadow Place,Meggetland,5
2953,Meadow Place,Milton Road - Edinburgh College,2
2954,Meadow Place,Morningside Road,14
2955,Meadow Place,Ocean Terminal,1
2956,Meadow Place,Picardy Place,6
2957,Meadow Place,Pleasance Courtyard,20
2958,Meadow Place,Pollock Halls,3
2959,Meadow Place,Portobello - Kings Road,9
2960,Meadow Place,Royal Commonwealth Pool,10
2961,Meadow Place,Royal Edinburgh Hospital,1
2962,Meadow Place,Scotland Street,4
2963,Meadow Place,Simon Square,16
2964,Meadow Place,St Andrew Square,12
2965,Meadow Place,St Andrews House,1
2966,Meadow Place,Stockbridge,11
2967,Meadow Place,Surgeons Hall,8
2968,Meadow Place,Thirlestane Road,4
2969,Meadow Place,Tollcross,13
2970,Meadow Place,Victoria Quay,7
2971,Meadow Place,Waitrose Comely Bank,2
2972,Meadow Place,Warrender Park Road,9
2973,Meadow Place,Waverley Bridge,22
2974,Meadow Place,West Crosscauseway,12
2975,Meadow Place,Wester Coates Terrace,4
2976,Meadows East,Abbeyhill,8
2977,Meadows East,Balgreen Road,1
2978,Meadows East,Belford Road,1
2979,Meadows East,Boroughmuir,23
2980,Meadows East,Bristo Square,20
2981,Meadows East,Brunswick Place,8
2982,Meadows East,Bruntsfield Links,30
2983,Meadows East,Canonmills,1
2984,Meadows East,Castle Street,10
2985,Meadows East,Castle Terrace,3
2986,Meadows East,Causewayside,18
2987,Meadows East,Chambers Street,4
2988,Meadows East,Charlotte Square,7
2989,Meadows East,City Chambers,15
2990,Meadows East,Colinton Road,9
2991,Meadows East,Comely Bank Road,3
2992,Meadows East,Cramond Foreshore,4
2993,Meadows East,Crichton Street,13
2994,Meadows East,Dalry Road Lidl,6
2995,Meadows East,Dean Street,5
2996,Meadows East,Drumsheugh Place,5
2997,Meadows East,Duke Street,4
2998,Meadows East,Dundas Street,7
2999,Meadows East,Dundee Terrace,20
3000,Meadows East,Dynamic Earth,4
3001,Meadows East,EICC,11
3002,Meadows East,East London Street,7
3003,Meadows East,Edinburgh Park Station,1
3004,Meadows East,Edinburgh Royal Infirmary,3
3005,Meadows East,Ellersly Road,1
3006,Meadows East,Fountainbridge,11
3007,Meadows East,George Square,16
3008,Meadows East,Gladstone Terrace,5
3009,Meadows East,Gorgie Road,4
3010,Meadows East,Grassmarket,3
3011,Meadows East,Haymarket Station,4
3012,Meadows East,Haymarket Terrace,2
3013,Meadows East,Heriot Watt - Edinburgh Business School,1
3014,Meadows East,Hillside Crescent,6
3015,Meadows East,Holyrood Road,6
3016,Meadows East,Hunter Square,9
3017,Meadows East,Inverleith Row,1
3018,Meadows East,Joppa,8
3019,Meadows East,Kings Building 2,19
3020,Meadows East,Kings Building 3,21
3021,Meadows East,Kings Buildings - Murchison House,3
3022,Meadows East,Kings Buildings 1,12
3023,Meadows East,Lauriston Place,13
3024,Meadows East,Leith Walk,21
3025,Meadows East,Leith Walk North,3
3026,Meadows East,Lothian Road,16
3027,Meadows East,Marchmont Crescent,11
3028,Meadows East,McDonald Road,4
3029,Meadows East,Meadow Place,80
3030,Meadows East,Meadows East,73
3031,Meadows East,Meggetland,5
3032,Meadows East,Morningside Road,15
3033,Meadows East,Murrayfield Tram,1
3034,Meadows East,Musselburgh Lidl,3
3035,Meadows East,Ocean Terminal,3
3036,Meadows East,Orchard Brae House,1
3037,Meadows East,Picardy Place,7
3038,Meadows East,Pleasance Courtyard,16
3039,Meadows East,Pollock Halls,18
3040,Meadows East,Portobello - Kings Road,18
3041,Meadows East,Roseburn Street,1
3042,Meadows East,Royal Commonwealth Pool,7
3043,Meadows East,Scotland Street,4
3044,Meadows East,Simon Square,4
3045,Meadows East,St Andrew Square,9
3046,Meadows East,Stockbridge,2
3047,Meadows East,Surgeons Hall,23
3048,Meadows East,Thirlestane Road,7
3049,Meadows East,Tollcross,51
3050,Meadows East,Victoria Quay,3
3051,Meadows East,Waitrose Comely Bank,2
3052,Meadows East,Warrender Park Road,26
3053,Meadows East,Waverley Bridge,23
3054,Meadows East,Waverley Court,5
3055,Meadows East,West Crosscauseway,24
3056,Meadows East,Western General Hospital,1
3057,Meggetland,Balgreen Road,2
3058,Meggetland,Belford Road,2
3059,Meggetland,Boroughmuir,34
3060,Meggetland,Bruntsfield Links,3
3061,Meggetland,Castle Street,5
3062,Meggetland,Castle Terrace,2
3063,Meggetland,Causewayside,2
3064,Meggetland,Chambers Street,4
3065,Meggetland,Colinton Road,4
3066,Meggetland,Comely Bank Road,2
3067,Meggetland,Dalry Road Lidl,2
3068,Meggetland,Drumsheugh Place,1
3069,Meggetland,Dundee Terrace,5
3070,Meggetland,Edinburgh Park Station,1
3071,Meggetland,Fountainbridge,4
3072,Meggetland,Gorgie Road,2
3073,Meggetland,Grassmarket,2
3074,Meggetland,Haymarket Station,1
3075,Meggetland,Heriot Watt - Edinburgh Business School,6
3076,Meggetland,Heriot Watt - Student Accommodation,2
3077,Meggetland,Kings Building 2,2
3078,Meggetland,Kings Buildings - Murchison House,1
3079,Meggetland,Lothian Road,2
3080,Meggetland,Meadow Place,7
3081,Meggetland,Meadows East,5
3082,Meggetland,Meggetland,19
3083,Meggetland,Morningside Road,5
3084,Meggetland,Ocean Terminal,1
3085,Meggetland,Pleasance Courtyard,2
3086,Meggetland,Pollock Halls,3
3087,Meggetland,Portobello - Kings Road,1
3088,Meggetland,Roseburn Street,1
3089,Meggetland,Royal Commonwealth Pool,1
3090,Meggetland,Sighthill - Edinburgh College,2
3091,Meggetland,Simon Square,1
3092,Meggetland,South Trinity Road,2
3093,Meggetland,Stockbridge,1
3094,Meggetland,Thirlestane Road,2
3095,Meggetland,Tollcross,1
3096,Meggetland,Waitrose Comely Bank,1
3097,Meggetland,West Crosscauseway,1
3098,Meggetland,Western General Hospital,1
3099,Milton Road - Edinburgh College,Abbeyhill,1
3100,Milton Road - Edinburgh College,Causewayside,2
3101,Milton Road - Edinburgh College,Crichton Street,1
3102,Milton Road - Edinburgh College,Duke Street,3
3103,Milton Road - Edinburgh College,Dynamic Earth,1
3104,Milton Road - Edinburgh College,Hunter Square,1
3105,Milton Road - Edinburgh College,Joppa,3
3106,Milton Road - Edinburgh College,Meadows East,2
3107,Milton Road - Edinburgh College,Milton Road - Edinburgh College,16
3108,Milton Road - Edinburgh College,Musselburgh Brunton Hall,2
3109,Milton Road - Edinburgh College,Musselburgh Lidl,1
3110,Milton Road - Edinburgh College,Pollock Halls,8
3111,Milton Road - Edinburgh College,Portobello - Kings Road,3
3112,Milton Road - Edinburgh College,Queen Margaret University,1
3113,Milton Road - Edinburgh College,Royal Commonwealth Pool,6
3114,Milton Road - Edinburgh College,St Andrews House,1
3115,Milton Road - Edinburgh College,Waverley Bridge,1
3116,Milton Road - Edinburgh College,West Crosscauseway,2
3117,Morningside Road,Abbeyhill,2
3118,Morningside Road,Balgreen Road,1
3119,Morningside Road,Boroughmuir,1
3120,Morningside Road,Bristo Square,5
3121,Morningside Road,Brunswick Place,1
3122,Morningside Road,Bruntsfield Links,8
3123,Morningside Road,Causewayside,9
3124,Morningside Road,Chambers Street,1
3125,Morningside Road,Charlotte Square,3
3126,Morningside Road,City Chambers,2
3127,Morningside Road,Colinton Road,5
3128,Morningside Road,Dalry Road Lidl,2
3129,Morningside Road,Dean Street,1
3130,Morningside Road,Drumsheugh Place,4
3131,Morningside Road,Duke Street,2
3132,Morningside Road,Dundas Street,2
3133,Morningside Road,Dundee Terrace,13
3134,Morningside Road,Edinburgh Zoo,1
3135,Morningside Road,Ellersly Road,4
3136,Morningside Road,Fountainbridge,3
3137,Morningside Road,George Square,14
3138,Morningside Road,Gladstone Terrace,1
3139,Morningside Road,Gorgie Road,2
3140,Morningside Road,Grassmarket,1
3141,Morningside Road,Haymarket Station,4
3142,Morningside Road,Hillside Crescent,1
3143,Morningside Road,Holyrood Road,1
3144,Morningside Road,IGMM - Western General,4
3145,Morningside Road,Kings Building 2,22
3146,Morningside Road,Kings Building 3,1
3147,Morningside Road,Kings Buildings 1,1
3148,Morningside Road,Lauriston Place,24
3149,Morningside Road,Leith Walk,3
3150,Morningside Road,Leith Walk North,1
3151,Morningside Road,Lothian Road,6
3152,Morningside Road,Marchmont Crescent,3
3153,Morningside Road,Meadow Place,9
3154,Morningside Road,Meadows East,14
3155,Morningside Road,Meggetland,8
3156,Morningside Road,Morningside Road,31
3157,Morningside Road,Orchard Brae House,1
3158,Morningside Road,Pollock Halls,1
3159,Morningside Road,Portobello - Kings Road,1
3160,Morningside Road,Royal Commonwealth Pool,18
3161,Morningside Road,Royal Edinburgh Hospital,4
3162,Morningside Road,Scotland Street,1
3163,Morningside Road,South Trinity Road,1
3164,Morningside Road,St Andrew Square,1
3165,Morningside Road,Stockbridge,3
3166,Morningside Road,Surgeons Hall,2
3167,Morningside Road,Tollcross,1
3168,Morningside Road,Waitrose Comely Bank,1
3169,Morningside Road,Warrender Park Road,2
3170,Morningside Road,Waverley Bridge,4
3171,Morningside Road,Waverley Court,1
3172,Morningside Road,West Crosscauseway,5
3173,Morningside Road,Western General Hospital,1
3174,Murrayfield,Charlotte Square,1
3175,Murrayfield,Corstorphine Road,1
3176,Murrayfield,Dalry Road Lidl,1
3177,Murrayfield,Edinburgh Park Station,1
3178,Murrayfield,Gorgie Road,1
3179,Murrayfield,Haymarket Terrace,5
3180,Murrayfield,Ingliston Park & Ride,3
3181,Murrayfield,McDonald Road,1
3182,Murrayfield,Meggetland,1
3183,Murrayfield,Murrayfield,2
3184,Murrayfield,Murrayfield Tram,5
3185,Murrayfield,Portobello - Kings Road,1
3186,Murrayfield,Roseburn Street,1
3187,Murrayfield,Stockbridge,1
3188,Murrayfield,Victoria Quay,1
3189,Murrayfield,Waitrose Comely Bank,2
3190,Murrayfield,Waverley Station,1
3191,Murrayfield,Wester Coates Terrace,1
3192,Murrayfield Tram,Abbeyhill,1
3193,Murrayfield Tram,Balgreen Road,3
3194,Murrayfield Tram,Boroughmuir,1
3195,Murrayfield Tram,Castle Street,1
3196,Murrayfield Tram,Castle Terrace,1
3197,Murrayfield Tram,Colinton Road,1
3198,Murrayfield Tram,Comely Bank Road,1
3199,Murrayfield Tram,Dalry Road Lidl,1
3200,Murrayfield Tram,Drumsheugh Place,2
3201,Murrayfield Tram,Edinburgh Park Station,1
3202,Murrayfield Tram,Gamekeeper's Road,1
3203,Murrayfield Tram,Gorgie Road,2
3204,Murrayfield Tram,Haymarket Terrace,1
3205,Murrayfield Tram,Leith Walk,2
3206,Murrayfield Tram,Lothian Road,1
3207,Murrayfield Tram,Meadow Place,2
3208,Murrayfield Tram,Meadows East,1
3209,Murrayfield Tram,Murrayfield,2
3210,Murrayfield Tram,Murrayfield Tram,5
3211,Murrayfield Tram,Roseburn Street,5
3212,Murrayfield Tram,Simon Square,1
3213,Murrayfield Tram,St Andrew Square,4
3214,Murrayfield Tram,Surgeons Hall,1
3215,Murrayfield Tram,Waverley Bridge,4
3216,Murrayfield Tram,West Crosscauseway,1
3217,Musselburgh Brunton Hall,Joppa,2
3218,Musselburgh Brunton Hall,Musselburgh Brunton Hall,7
3219,Musselburgh Brunton Hall,Musselburgh Lidl,5
3220,Musselburgh Brunton Hall,Portobello - Kings Road,3
3221,Musselburgh Brunton Hall,Queen Margaret University,3
3222,Musselburgh Brunton Hall,Royal Commonwealth Pool,2
3223,Musselburgh Brunton Hall,Victoria Quay,2
3224,Musselburgh Lidl,Abbeyhill,2
3225,Musselburgh Lidl,Castle Terrace,1
3226,Musselburgh Lidl,Dynamic Earth,2
3227,Musselburgh Lidl,Joppa,7
3228,Musselburgh Lidl,Leith Walk North,1
3229,Musselburgh Lidl,Milton Road - Edinburgh College,2
3230,Musselburgh Lidl,Musselburgh Brunton Hall,6
3231,Musselburgh Lidl,Musselburgh Lidl,55
3232,Musselburgh Lidl,Ocean Terminal,1
3233,Musselburgh Lidl,Portobello - Kings Road,12
3234,Musselburgh Lidl,Queen Margaret University,12
3235,Musselburgh Lidl,Royal Commonwealth Pool,4
3236,Ocean Terminal,Abbeyhill,5
3237,Ocean Terminal,Boroughmuir,2
3238,Ocean Terminal,Brunswick Place,7
3239,Ocean Terminal,Canonmills,7
3240,Ocean Terminal,Castle Street,2
3241,Ocean Terminal,Corstorphine Road,1
3242,Ocean Terminal,Craigleith Road,4
3243,Ocean Terminal,Cramond Foreshore,5
3244,Ocean Terminal,Crichton Street,1
3245,Ocean Terminal,Dalry Road Lidl,2
3246,Ocean Terminal,Dean Street,2
3247,Ocean Terminal,Duke Street,7
3248,Ocean Terminal,Dundas Street,1
3249,Ocean Terminal,EICC,1
3250,Ocean Terminal,East London Street,1
3251,Ocean Terminal,Fountainbridge,1
3252,Ocean Terminal,Gamekeeper's Road,1
3253,Ocean Terminal,Haymarket Station,1
3254,Ocean Terminal,Haymarket Terrace,1
3255,Ocean Terminal,Hillside Crescent,1
3256,Ocean Terminal,Hunter Square,2
3257,Ocean Terminal,IGMM - Western General,3
3258,Ocean Terminal,Inverleith Row,4
3259,Ocean Terminal,Joppa,2
3260,Ocean Terminal,Kings Buildings 1,9
3261,Ocean Terminal,Leith Walk,10
3262,Ocean Terminal,Leith Walk North,3
3263,Ocean Terminal,Logie Green Road,2
3264,Ocean Terminal,Lothian Road,2
3265,Ocean Terminal,McDonald Road,1
3266,Ocean Terminal,Meadows East,1
3267,Ocean Terminal,Musselburgh Lidl,2
3268,Ocean Terminal,Ocean Terminal,40
3269,Ocean Terminal,Picardy Place,1
3270,Ocean Terminal,Portobello - Kings Road,11
3271,Ocean Terminal,Queen Margaret University,3
3272,Ocean Terminal,Simon Square,2
3273,Ocean Terminal,St Andrew Square,2
3274,Ocean Terminal,Stockbridge,4
3275,Ocean Terminal,Victoria Quay,23
3276,Ocean Terminal,Warrender Park Road,1
3277,Ocean Terminal,Waverley Bridge,3
3278,Ocean Terminal,Wester Coates Terrace,1
3279,Orchard Brae House,Belford Road,1
3280,Orchard Brae House,Boroughmuir,1
3281,Orchard Brae House,Castle Street,7
3282,Orchard Brae House,Colinton Road,2
3283,Orchard Brae House,Craigleith Road,1
3284,Orchard Brae House,Dalry Road Lidl,1
3285,Orchard Brae House,Dean Street,2
3286,Orchard Brae House,Drumsheugh Place,2
3287,Orchard Brae House,Dundee Terrace,1
3288,Orchard Brae House,Edinburgh Park Station,1
3289,Orchard Brae House,Gamekeeper's Road,1
3290,Orchard Brae House,Meadow Place,1
3291,Orchard Brae House,Orchard Brae House,2
3292,Orchard Brae House,Roseburn Street,2
3293,Orchard Brae House,Royal Edinburgh Hospital,1
3294,Orchard Brae House,Waitrose Comely Bank,6
3295,Orchard Brae House,Waverley Bridge,1
3296,Picady Place,Morningside Road,1
3297,Picardy Place,Bristo Square,2
3298,Picardy Place,Brunswick Place,2
3299,Picardy Place,Bruntsfield Links,11
3300,Picardy Place,Canonmills,3
3301,Picardy Place,Castle Street,3
3302,Picardy Place,Castle Terrace,12
3303,Picardy Place,Causewayside,1
3304,Picardy Place,Dalry Road Lidl,1
3305,Picardy Place,Drumsheugh Place,1
3306,Picardy Place,Duke Street,13
3307,Picardy Place,Dundas Street,1
3308,Picardy Place,Dundee Terrace,5
3309,Picardy Place,EICC,2
3310,Picardy Place,East London Street,2
3311,Picardy Place,Ellersly Road,2
3312,Picardy Place,Fountainbridge,4
3313,Picardy Place,George Square,1
3314,Picardy Place,Gorgie Road,1
3315,Picardy Place,Grassmarket,2
3316,Picardy Place,Hillside Crescent,5
3317,Picardy Place,Holyrood Road,1
3318,Picardy Place,Hunter Square,2
3319,Picardy Place,Inverleith Row,3
3320,Picardy Place,Joppa,3
3321,Picardy Place,Kings Building 2,7
3322,Picardy Place,Leith Walk,37
3323,Picardy Place,Leith Walk North,13
